Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
981,61956,137,1,107,2015-01-03,2015-01-04,21,335,Superhero action jacket (Blue) XL,Each,9,30.00,15.000,270.00,40.50,72.00,310.50,9,0,11
982,53360,0,0,39,2015-01-01,2015-01-02,15,403,Shipping carton (Brown) 356x229x229mm,Each,250,1.14,15.000,285.00,42.75,145.00,327.75,250,0,11
983,48988,49,1,117,2015-01-01,2015-01-02,8,127,Alien officer hoodie (Black) XXL,Each,6,35.00,15.000,210.00,31.50,108.00,241.50,6,0,11
984,71742,0,0,20,2015-01-01,2015-01-02,9,588,Black and yellow heavy despatch tape 48mmx100m,Each,168,4.10,15.000,688.80,103.32,285.60,792.12,168,0,11
985,57592,216,202,6,2015-11-29,2015-11-30,8,41,Air cushion film 200mmx200mm 325m,Each,2,90.00,15.000,180.00,27.00,72.00,207.00,2,0,11
986,41238,288,202,174,2015-04-06,2015-04-07,4,82,Developer joke mug - a foo walks into a bar (White),Each,9,13.00,15.000,117.00,17.55,76.50,134.55,9,0,11
987,44806,0,0,54,2015-01-05,2015-01-06,9,78,10 mm Anti static bubble wrap (Blue) 20m,Each,90,42.00,15.000,3780.00,567.00,1710.00,4347.00,90,0,11
988,41568,0,0,110,2015-06-30,2015-07-01,9,187,Superhero action jacket (Blue) S,Each,1,25.00,15.000,25.00,3.75,6.00,28.75,1,0,11
989,38135,279,202,15,2015-06-29,2015-06-30,23,358,Tape dispenser (Blue),Each,60,32.00,15.000,1920.00,288.00,900.00,2208.00,60,0,11
990,47479,132,1,214,2015-07-04,2015-07-05,15,334,USB food flash drive - hot dog,Each,7,32.00,15.000,224.00,33.60,140.00,257.60,7,0,11
991,41628,344,202,184,2015-08-22,2015-08-23,11,80,Developer joke mug - when your hammer is C++ (White),Each,6,13.00,15.000,78.00,11.70,51.00,89.70,6,0,11
992,62500,298,202,38,2015-06-27,2015-06-28,15,995,Shipping carton (Brown) 457x279x279mm,Each,125,1.28,15.000,160.00,24.00,85.00,184.00,125,0,11
993,75213,0,0,136,2015-01-13,2015-01-14,8,104,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",Each,108,18.00,15.000,1944.00,291.60,1080.00,2235.60,108,0,11
994,67391,356,202,100,2015-02-20,2015-02-21,7,208,Dinosaur battery-powered slippers (Green) L,Each,1,32.00,15.000,32.00,4.80,24.00,36.80,1,0,11
995,64723,0,0,95,2015-01-01,2015-01-02,25,1328,Ogre battery-powered slippers (Green) XL,Each,5,32.00,15.000,160.00,24.00,117.50,184.00,5,0,11
996,67024,0,0,217,2015-01-01,2015-01-02,12,663,Office cube periscope (Black),Each,40,18.50,15.000,740.00,111.00,290.00,851.00,40,0,11
997,39337,155,1,158,2015-01-01,2015-01-02,27,609,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,8,25.00,15.000,200.00,30.00,100.00,230.00,8,0,11
998,61143,141,1,41,2015-01-01,2015-01-02,12,336,Shipping carton (Brown) 229x229x229mm,Each,200,1.05,15.000,210.00,31.50,100.00,241.50,200,0,11
999,43529,0,0,214,2015-02-20,2015-02-21,30,896,USB food flash drive - hot dog,Each,6,32.00,15.000,192.00,28.80,120.00,220.80,6,0,11
1000,58830,257,202,108,2015-01-01,2015-01-02,12,81,Superhero action jacket (Blue) L,Each,4,30.00,15.000,120.00,18.00,32.00,138.00,4,0,11
