year,month,latitude,longitude,admin_name,excellent_sentiment,good_sentiment,negative_sentiment,neutral_sentiment
2020,10,51.42730833,-1.2708,West Berkshire,82.37,7.63,1.82,8.18
2020,10,55.95195714,-4.510085714,West Dunbartonshire,80.42,9.58,2.34,7.66
2020,10,55.8906,-3.59928,West Lothian,82.22,7.78,1.6,8.4
2020,10,50.90101224,-0.465836735,West Sussex,82.72,7.28,6.83,3.17
2020,10,53.51954667,-2.586386667,Wigan,79.92,10.08,6.78,3.22
2020,10,51.32301724,-1.982255172,Wiltshire,80.38,9.62,3.31,6.69
2020,10,51.46113,-0.64631,Windsor and Maidenhead,80.38,9.62,3.59,6.41
2020,10,53.38508571,-3.065042857,Wirral,78.23,11.77,0.67,9.33
2020,10,51.4305,-0.894166667,Wokingham,79.41,10.59,0.96,9.04
2020,10,52.59348,-2.11376,Wolverhampton,80.82,9.18,2.09,7.91
2020,10,52.2454875,-2.134854167,Worcestershire,78.2,11.8,3.24,6.76
2020,10,53.03311111,-3.026888889,Wrexham,80.59,9.41,4.78,5.22
2020,10,53.97185833,-1.081066667,York,78.81,11.19,3.95,6.05
,10,,,,80.57,9.43,2.57,7.43
2020,11,57.14183333,-2.191283333,Aberdeen City,78.69,11.31,5.54,4.46
2020,11,57.31228889,-2.280072222,Aberdeenshire,81.75,8.25,5.22,4.78
2020,11,56.6134,-2.733785714,Angus,80.57,9.43,5.14,4.86
2020,11,54.7173,-6.2055,Antrim and Newtownabbey,80.42,9.58,6.4,3.6
2020,11,54.648,-5.7575,Ards and North Down,82.96,7.04,2.73,7.27
2020,11,55.95574286,-5.0767,Argyll and Bute,80.21,9.79,6.95,3.05
2020,11,54.343,-6.26,"Armagh, Banbridge and Craigavon",79.44,10.56,1.21,8.79
2020,11,51.53985,0.1111,Barking and Dagenham,80.65,9.35,2.95,7.05
2020,11,51.61631111,-0.201277778,Barnet,78.64,11.36,5.73,4.27
2020,11,53.544575,-1.466408333,Barnsley,82.73,7.27,1.97,8.03
2020,11,51.35338,-2.45187,Bath and North East Somerset,82.12,7.88,3.36,6.64
2020,11,52.1215125,-0.4917375,Bedford,79.84,10.16,3.59,6.41
2020,11,54.5964,-5.93,Belfast,78.91,11.09,4.58,5.42
2020,11,51.456175,0.131975,Bexley,81.75,8.25,4.72,5.28
2020,11,52.46904545,-1.896454545,Birmingham,80.93,9.07,6.15,3.85
2020,11,53.723,-2.4715,Blackburn with Darwen,82.7,7.3,4.04,5.96
2020,11,53.8331,-3.04565,Blackpool,80.49,9.51,1.14,8.86
2020,11,51.7711125,-3.1861375,Blaenau Gwent,79.43,10.57,5.21,4.79
2020,11,53.56385714,-2.459685714,Bolton,79.34,10.66,4.36,5.64
2020,11,50.71675,-1.862,Bournemouth,78.44,11.56,0.94,9.06
2020,11,51.41836,-0.75592,Bracknell Forest,79.15,10.85,2.83,7.17
2020,11,53.84582,-1.85269,Bradford,80.36,9.64,6.34,3.66
2020,11,51.5751,-0.29395,Brent,78.38,11.62,3.44,6.56
2020,11,51.54256,-3.62778,Bridgend,82.41,7.59,5,5
2020,11,50.839275,-0.130525,Brighton and Hove,80.45,9.55,2.76,7.24
2020,11,51.46086667,-2.608733333,"Bristol, City of",82.63,7.37,1.51,8.49
2020,11,51.3873875,0.0403,Bromley,82.62,7.38,0.59,9.41
2020,11,51.68953103,-0.711589655,Buckinghamshire,80.83,9.17,2.35,7.65
2020,11,53.58355,-2.310533333,Bury,80.17,9.83,5.23,4.77
2020,11,51.65393889,-3.2005,Caerphilly,80.75,9.25,6.68,3.32
2020,11,53.71190769,-1.896553846,Calderdale,81.09,8.91,2.03,7.97
2020,11,52.32057447,0.027317021,Cambridgeshire,82.09,7.91,5.54,4.46
2020,11,51.5444,-0.1315,Camden,82.03,7.97,0.69,9.31
2020,11,51.51916667,-3.250266667,Cardiff,78.01,11.99,2.41,7.59
2020,11,51.75977,-4.20512,Carmarthenshire,78.7,11.3,1.02,8.98
2020,11,52.00438421,-0.439589474,Central Bedfordshire,82.42,7.58,2.16,7.84
2020,11,52.2566,-4.22025,Ceredigion,79.08,10.92,4.02,5.98
2020,11,53.22929,-2.301205,Cheshire East,78.12,11.88,6.86,3.14
2020,11,53.24336316,-2.769231579,Cheshire West and Chester,82.93,7.07,2.95,7.05
2020,11,56.13676667,-3.755716667,Clackmannanshire,81.86,8.14,1.4,8.6
2020,11,53.27466667,-3.781833333,Conwy,79.77,10.23,6.3,3.7
2020,11,50.338445,-4.956985,Cornwall,80.09,9.91,1.95,8.05
2020,11,52.43905,-1.4953,Coventry,79.96,10.04,4.88,5.12
2020,11,51.36222,-0.09864,Croydon,80.65,9.35,2.76,7.24
2020,11,54.556875,-3.153328571,Cumbria,78.16,11.84,4.71,5.29
2020,11,54.527,-1.5526,Darlington,82.93,7.07,2.95,7.05
2020,11,53.22842857,-3.398857143,Denbighshire,78.2,11.8,0.82,9.18
2020,11,52.92191429,-1.4837,Derby,81.94,8.06,4.57,5.43
2020,11,53.12000172,-1.489143103,Derbyshire,82.6,7.4,5.69,4.31
2020,11,54.97485,-7.34835,Derry and Strabane,80.81,9.19,5.1,4.9
2020,11,50.69579545,-3.719311364,Devon,79.17,10.83,4.28,5.72
2020,11,53.53558889,-1.136133333,Doncaster,82.12,7.88,0.91,9.09
2020,11,50.78630385,-2.228388462,Dorset,80.82,9.18,3.33,6.67
2020,11,52.49144615,-2.114861538,Dudley,79.37,10.63,1.98,8.02
2020,11,55.01490909,-3.784663636,Dumfries and Galloway,78.15,11.85,5.33,4.67
2020,11,56.4646,-2.9203,Dundee City,78.7,11.3,6.08,3.92
2020,11,54.74779643,-1.589642857,Durham,78.43,11.57,2.78,7.22
2020,11,51.5288625,-0.3293625,Ealing,79.64,10.36,5.73,4.27
2020,11,55.56655,-4.388391667,East Ayrshire,82.55,7.45,1.29,8.71
2020,11,55.93512,-4.24652,East Dunbartonshire,79.27,10.73,1.04,8.96
2020,11,55.983925,-2.8457375,East Lothian,78.45,11.55,1,9
2020,11,55.78048,-4.3428,East Renfrewshire,79.55,10.45,5.79,4.21
2020,11,53.816005,-0.49142,East Riding of Yorkshire,81.06,8.94,3.21,6.79
2020,11,50.92780323,0.306025806,East Sussex,79.45,10.55,6.38,3.62
2020,11,55.9414625,-3.323325,"Edinburgh, City of",81.88,8.12,0.73,9.27
2020,11,58.209,-6.387,Eilean Siar,79.56,10.44,4.35,5.65
2020,11,51.63712,-0.08266,Enfield,82.71,7.29,0.64,9.36
2020,11,51.75509254,0.542498507,Essex,78.3,11.7,4.98,5.02
2020,11,56.01055,-3.778175,Falkirk,80.67,9.33,1.85,8.15
2020,11,54.59,-7.29,Fermanagh and Omagh,79.72,10.28,5.91,4.09
2020,11,56.17235217,-3.165756522,Fife,80.3,9.7,4.31,5.69
2020,11,53.22044615,-3.130053846,Flintshire,81.85,8.15,3.7,6.3
2020,11,54.94215,-1.64974,Gateshead,78.5,11.5,6.84,3.16
2020,11,55.855225,-4.271525,Glasgow City,82.98,7.02,1.25,8.75
2020,11,51.79496765,-2.205320588,Gloucestershire,81.58,8.42,2,8
2020,11,51.4735,0.0595,Greenwich,82.9,7.1,3.11,6.89
2020,11,52.97142857,-4.160785714,Gwynedd,79.6,10.4,5.32,4.68
2020,11,51.5414,-0.0266,Hackney,78.46,11.54,2.88,7.12
2020,11,53.37233333,-2.751666667,Halton,78.94,11.06,4.88,5.12
2020,11,51.4828,-0.195,Hammersmith and Fulham,80.62,9.38,6.31,3.69
2020,11,51.0235375,-1.232942188,Hampshire,82.23,7.77,1.37,8.63
2020,11,51.59103333,-0.101633333,Haringey,78.22,11.78,6.81,3.19
2020,11,51.59421667,-0.3493,Harrow,82.96,7.04,1.43,8.57
2020,11,54.6764,-1.1994,Hartlepool,79.83,10.17,6.1,3.9
2020,11,51.563,0.2147,Havering,82.81,7.19,3.86,6.14
2020,11,52.1251625,-2.721725,Herefordshire,78.97,11.03,1.1,8.9
2020,11,51.77312745,-0.263427451,Hertfordshire,80.24,9.76,4.98,5.02
2020,11,57.67166154,-4.247092308,Highland,81.85,8.15,5.19,4.81
2020,11,51.541975,-0.4593625,Hillingdon,78.59,11.41,5.53,4.47
2020,11,51.4582,-0.39195,Hounslow,78.17,11.83,3.22,6.78
2020,11,55.92778,-4.75406,Inverclyde,79.51,10.49,4.15,5.85
2020,11,53.29063333,-4.307083333,Isle of Anglesey,79.06,10.94,4.46,5.54
2020,11,50.69328462,-1.267792308,Isle of Wight,79.55,10.45,3.64,6.36
2020,11,51.548,-0.09985,Islington,82.71,7.29,4.35,5.65
2020,11,51.5,-0.19,Kensington and Chelsea,82.95,7.05,6.61,3.39
2020,11,51.26558125,0.738851042,Kent,80.92,9.08,2.61,7.39
2020,11,53.76906667,-0.350266667,"Kingston upon Hull, City of",78.39,11.61,5.07,4.93
2020,11,51.40215,-0.30325,Kingston upon Thames,82.34,7.66,5.75,4.25
2020,11,53.6477,-1.730757895,Kirklees,82.2,7.8,3.25,6.75
2020,11,53.42288333,-2.848516667,Knowsley,80.22,9.78,5.22,4.78
2020,11,51.4604,-0.116266667,Lambeth,80.1,9.9,5.73,4.27
2020,11,53.76817015,-2.614720896,Lancashire,78.74,11.26,6.22,3.78
2020,11,53.82412,-1.544528,Leeds,78.43,11.57,6.03,3.97
2020,11,52.641875,-1.133375,Leicester,79.42,10.58,1.73,8.27
2020,11,52.67251778,-1.221202222,Leicestershire,78.91,11.09,2.26,7.74
2020,11,51.4452,-0.0207,Lewisham,82.04,7.96,6.53,3.47
2020,11,53.05613774,-0.239167925,Lincolnshire,78.62,11.38,1.16,8.84
2020,11,54.5167,-6.0333,Lisburn and Castlereagh,78.99,11.01,5.63,4.37
2020,11,53.40767778,-2.930188889,Liverpool,78.36,11.64,5.21,4.79
2020,11,51.5072,-0.1275,"London, City of",78.35,11.65,4.07,5.93
2020,11,51.900075,-0.436675,Luton,78.19,11.81,2.29,7.71
2020,11,53.4387,-2.24568,Manchester,81.37,8.63,6.39,3.61
2020,11,51.37633333,0.518,Medway,78.43,11.57,3.79,6.21
2020,11,51.72346667,-3.3432,Merthyr Tydfil,78.52,11.48,0.79,9.21
2020,11,51.406925,-0.196675,Merton,81.88,8.12,3.01,6.99
2020,11,54.647,-6.745,Mid Ulster,80.75,9.25,3.13,6.87
2020,11,54.5349,-1.20765,Middlesbrough,82.33,7.67,3.18,6.82
2020,11,55.86435,-3.107733333,Midlothian,82.26,7.74,5.51,4.49
2020,11,52.05383636,-0.763636364,Milton Keynes,80.41,9.59,3.78,6.22
2020,11,51.6918,-2.815683333,Monmouthshire,82.67,7.33,2.5,7.5
2020,11,57.63918,-3.2279,Moray,78.26,11.74,1.11,8.89
2020,11,51.67286429,-3.7719,Neath Port Talbot,78.29,11.71,6.93,3.07
2020,11,54.996675,-1.64345,Newcastle upon Tyne,80.76,9.24,6.75,3.25
2020,11,51.53643333,0.020166667,Newham,82.36,7.64,3.43,6.57
2020,11,51.58096,-2.99458,Newport,81.74,8.26,6.43,3.57
2020,11,54.0991,-6.249,"Newry, Mourne and Down",81.31,8.69,3.12,6.88
2020,11,52.67440926,1.107016667,Norfolk,81.85,8.15,5.67,4.33
2020,11,55.68323636,-4.736736364,North Ayrshire,80.58,9.42,3.35,6.65
2020,11,53.5532625,-0.107425,North East Lincolnshire,81.89,8.11,5.6,4.4
2020,11,55.84690526,-3.967689474,North Lanarkshire,78.23,11.77,3.72,6.28
2020,11,53.57768571,-0.644621429,North Lincolnshire,81.36,8.64,4.45,5.55
2020,11,51.40061538,-2.798376923,North Somerset,82.82,7.18,6.21,3.79
2020,11,55.0259625,-1.474825,North Tyneside,82.45,7.55,6.5,3.5
2020,11,54.12231333,-1.309256667,North Yorkshire,80.73,9.27,3.38,6.62
2020,11,52.29424643,-0.792964286,Northamptonshire,80.87,9.13,5.03,4.97
2020,11,55.15079,-1.732905,Northumberland,81.69,8.31,0.6,9.4
2020,11,52.95825,-1.17325,Nottingham,80.23,9.77,6.75,3.25
2020,11,53.06355476,-1.107161905,Nottinghamshire,79.35,10.65,3.83,6.17
2020,11,53.53538,-2.12168,Oldham,82.46,7.54,0.94,9.06
2020,11,58.981,-2.96,Orkney Islands,78.63,11.37,0.57,9.43
2020,11,51.74759714,-1.27488,Oxfordshire,79.39,10.61,6.07,3.93
2020,11,51.7541875,-4.9396625,Pembrokeshire,81.26,8.74,4.16,5.84
2020,11,56.451075,-3.514775,Perth and Kinross,80.02,9.98,1.65,8.35
2020,11,50.38364,-4.11648,Plymouth,80.52,9.48,2.9,7.1
2020,11,50.726975,-1.9848,Poole,82.88,7.12,1.55,8.45
2020,11,50.82606667,-1.0744,Portsmouth,82.21,7.79,6.28,3.72
2020,11,52.24998333,-3.424783333,Powys,80.19,9.81,3.58,6.42
2020,11,51.4597,-0.995566667,Reading,79.69,10.31,1.59,8.41
2020,11,51.5705,0.06015,Redbridge,81.64,8.36,0.65,9.35
2020,11,54.5653,-1.059163636,Redcar and Cleveland,78.31,11.69,5.04,4.96
2020,11,55.85837,-4.51079,Renfrewshire,81.78,8.22,4.72,5.28
2020,11,51.62219167,-3.4239375,Rhondda Cynon Taff,82.8,7.2,6.59,3.41
2020,11,51.46445,-0.30745,Richmond upon Thames,82.17,7.83,3.13,6.87
2020,11,53.6072,-2.154542857,Rochdale,82.34,7.66,3.99,6.01
2020,11,53.4392,-1.312393333,Rotherham,78.12,11.88,1.75,8.25
2020,11,52.63025,-0.72775,Rutland,80.17,9.83,1.29,8.71
2020,11,53.49658889,-2.363588889,Salford,82.76,7.24,2.54,7.46
2020,11,52.4992,-2.009775,Sandwell,79.16,10.84,2.39,7.61
2020,11,55.62052222,-2.676055556,"Scottish Borders, The",81.17,8.83,0.64,9.36
2020,11,53.52422,-3.00157,Sefton,81.19,8.81,2.36,7.64
2020,11,53.39685714,-1.485642857,Sheffield,80.4,9.6,4.56,5.44
2020,11,60.155,-1.145,Shetland Islands,82.72,7.28,0.78,9.22
2020,11,52.68353478,-2.706543478,Shropshire,82.1,7.9,0.99,9.01
2020,11,51.49675,-0.55605,Slough,81.3,8.7,4.61,5.39
2020,11,52.42352222,-1.732688889,Solihull,81.14,8.86,2.53,7.47
2020,11,51.080875,-2.8844625,Somerset,81.41,8.59,0.99,9.01
2020,11,55.44415,-4.672216667,South Ayrshire,81.38,8.62,5.3,4.7
2020,11,51.5312,-2.485092857,South Gloucestershire,78.74,11.26,0.9,9.1
2020,11,55.74473846,-4.002261538,South Lanarkshire,78.45,11.55,1.48,8.52
2020,11,54.95444,-1.47962,South Tyneside,81.29,8.71,4.47,5.53
2020,11,50.9,-1.4,Southampton,82.63,7.37,2.06,7.94
2020,11,51.5419,0.755933333,Southend-on-Sea,79.46,10.54,5.74,4.26
2020,11,53.46109,-2.71413,St. Helens,79.85,10.15,5.02,4.98
2020,11,52.81114043,-2.033102128,Staffordshire,81.78,8.22,5.93,4.07
2020,11,56.13984286,-3.972257143,Stirling,81.87,8.13,0.6,9.4
2020,11,53.39133333,-2.133744444,Stockport,80.42,9.58,6.43,3.57
2020,11,54.56015,-1.310725,Stockton-on-Tees,81.08,8.92,3.38,6.62
2020,11,53.0156,-2.16074,Stoke-on-Trent,82.29,7.71,6.37,3.63
2020,11,52.23130556,1.116736111,Suffolk,81.62,8.38,2.71,7.29
2020,11,54.88501429,-1.449128571,Sunderland,78.72,11.28,1.35,8.65
2020,11,51.29146092,-0.427617241,Surrey,82.03,7.97,4.42,5.58
2020,11,51.36614,-0.19064,Sutton,82.93,7.07,3.21,6.79
2020,11,51.63607273,-4.003781818,Swansea,82.63,7.37,1.02,8.98
2020,11,51.57133333,-1.761166667,Swindon,80.75,9.25,1.54,8.46
2020,11,53.47818571,-2.087014286,Tameside,81.42,8.58,2.69,7.31
2020,11,52.68716667,-2.465811111,Telford and Wrekin,79.15,10.85,6.12,3.88
2020,11,51.4951,0.330514286,Thurrock,78.28,11.72,6.54,3.46
2020,11,50.47,-3.53,Torbay,82.98,7.02,5.59,4.41
2020,11,51.69511429,-3.035214286,Torfaen,78.46,11.54,5.72,4.28
2020,11,51.5159,-0.0606,Tower Hamlets,82.71,7.29,3.89,6.11
2020,11,53.421,-2.360366667,Trafford,79.75,10.25,5.44,4.56
2020,11,51.42071111,-3.341977778,"Vale of Glamorgan, The",79.46,10.54,5.71,4.29
2020,11,53.66297222,-1.394683333,Wakefield,80.33,9.67,5.21,4.79
2020,11,52.60443,-1.96842,Walsall,80.36,9.64,4.41,5.59
2020,11,51.59386667,0.000166667,Waltham Forest,82.48,7.52,0.81,9.19
2020,11,51.4492,-0.17225,Wandsworth,79.84,10.16,1.73,8.27
2020,11,53.407925,-2.5846125,Warrington,78.32,11.68,0.83,9.17
2020,11,52.35788,-1.554836,Warwickshire,81.21,8.79,0.94,9.06
2020,11,51.42730833,-1.2708,West Berkshire,82.91,7.09,2.18,7.82
2020,11,55.95195714,-4.510085714,West Dunbartonshire,79.11,10.89,1.34,8.66
2020,11,55.8906,-3.59928,West Lothian,82.94,7.06,6.19,3.81
2020,11,50.90101224,-0.465836735,West Sussex,82.33,7.67,0.82,9.18
2020,11,53.51954667,-2.586386667,Wigan,78.79,11.21,1.23,8.77
2020,11,51.32301724,-1.982255172,Wiltshire,80.29,9.71,0.51,9.49
2020,11,51.46113,-0.64631,Windsor and Maidenhead,82.04,7.96,1.99,8.01
2020,11,53.38508571,-3.065042857,Wirral,78.81,11.19,2.04,7.96
2020,11,51.4305,-0.894166667,Wokingham,80.96,9.04,1.9,8.1
2020,11,52.59348,-2.11376,Wolverhampton,82.87,7.13,3.11,6.89
2020,11,52.2454875,-2.134854167,Worcestershire,81.38,8.62,3.36,6.64
2020,11,53.03311111,-3.026888889,Wrexham,78.93,11.07,1.75,8.25
2020,11,53.97185833,-1.081066667,York,82.06,7.94,0.8,9.2
,11,,,,79.26,10.74,3.38,6.62
2020,12,57.14183333,-2.191283333,Aberdeen City,78.04,11.96,5.24,4.76
2020,12,57.31228889,-2.280072222,Aberdeenshire,79.14,10.86,2.91,7.09
2020,12,56.6134,-2.733785714,Angus,80.81,9.19,6.85,3.15
2020,12,54.7173,-6.2055,Antrim and Newtownabbey,81.12,8.88,5.79,4.21
2020,12,54.648,-5.7575,Ards and North Down,78.84,11.16,3.5,6.5
2020,12,55.95574286,-5.0767,Argyll and Bute,79.94,10.06,4.54,5.46
2020,12,54.343,-6.26,"Armagh, Banbridge and Craigavon",81.42,8.58,5.84,4.16
2020,12,51.53985,0.1111,Barking and Dagenham,78.15,11.85,4.26,5.74
2020,12,51.61631111,-0.201277778,Barnet,81.48,8.52,6.85,3.15
2020,12,53.544575,-1.466408333,Barnsley,80.73,9.27,2.76,7.24
2020,12,51.35338,-2.45187,Bath and North East Somerset,78.11,11.89,3.14,6.86
2020,12,52.1215125,-0.4917375,Bedford,81.38,8.62,5.72,4.28
2020,12,54.5964,-5.93,Belfast,78.19,11.81,1.89,8.11
2020,12,51.456175,0.131975,Bexley,78.73,11.27,4.37,5.63
2020,12,52.46904545,-1.896454545,Birmingham,82.61,7.39,1.46,8.54
2020,12,53.723,-2.4715,Blackburn with Darwen,80.17,9.83,6.13,3.87
2020,12,53.8331,-3.04565,Blackpool,81.01,8.99,2.19,7.81
2020,12,51.7711125,-3.1861375,Blaenau Gwent,80.62,9.38,2.27,7.73
2020,12,53.56385714,-2.459685714,Bolton,78.4,11.6,6.7,3.3
2020,12,50.71675,-1.862,Bournemouth,79.35,10.65,3.22,6.78
2020,12,51.41836,-0.75592,Bracknell Forest,82.86,7.14,5.89,4.11
2020,12,53.84582,-1.85269,Bradford,81.32,8.68,4.71,5.29
2020,12,51.5751,-0.29395,Brent,79.41,10.59,6.36,3.64
2020,12,51.54256,-3.62778,Bridgend,79.85,10.15,1.88,8.12
2020,12,50.839275,-0.130525,Brighton and Hove,81.37,8.63,6.44,3.56
2020,12,51.46086667,-2.608733333,"Bristol, City of",78.23,11.77,6.16,3.84
2020,12,51.3873875,0.0403,Bromley,82.91,7.09,2.2,7.8
2020,12,51.68953103,-0.711589655,Buckinghamshire,79.29,10.71,1.22,8.78
2020,12,53.58355,-2.310533333,Bury,78.51,11.49,2.54,7.46
2020,12,51.65393889,-3.2005,Caerphilly,80.82,9.18,3.5,6.5
2020,12,53.71190769,-1.896553846,Calderdale,80.55,9.45,5.21,4.79
2020,12,52.32057447,0.027317021,Cambridgeshire,79.63,10.37,5.97,4.03
2020,12,51.5444,-0.1315,Camden,80.96,9.04,1.23,8.77
2020,12,51.51916667,-3.250266667,Cardiff,81.88,8.12,6.71,3.29
2020,12,51.75977,-4.20512,Carmarthenshire,78.26,11.74,0.94,9.06
2020,12,52.00438421,-0.439589474,Central Bedfordshire,80.88,9.12,2.85,7.15
2020,12,52.2566,-4.22025,Ceredigion,82.34,7.66,6.98,3.02
2020,12,53.22929,-2.301205,Cheshire East,81.43,8.57,1.41,8.59
2020,12,53.24336316,-2.769231579,Cheshire West and Chester,81.05,8.95,3.87,6.13
2020,12,56.13676667,-3.755716667,Clackmannanshire,79.35,10.65,6.12,3.88
2020,12,53.27466667,-3.781833333,Conwy,82.37,7.63,6.59,3.41
2020,12,50.338445,-4.956985,Cornwall,82.83,7.17,1.31,8.69
2020,12,52.43905,-1.4953,Coventry,82.82,7.18,1.88,8.12
2020,12,51.36222,-0.09864,Croydon,79.14,10.86,1.05,8.95
2020,12,54.556875,-3.153328571,Cumbria,79.08,10.92,6.27,3.73
2020,12,54.527,-1.5526,Darlington,82.12,7.88,6.28,3.72
2020,12,53.22842857,-3.398857143,Denbighshire,79.45,10.55,0.77,9.23
2020,12,52.92191429,-1.4837,Derby,79.96,10.04,3.29,6.71
2020,12,53.12000172,-1.489143103,Derbyshire,78.38,11.62,6,4
2020,12,54.97485,-7.34835,Derry and Strabane,79.86,10.14,3.19,6.81
2020,12,50.69579545,-3.719311364,Devon,80.54,9.46,6.23,3.77
2020,12,53.53558889,-1.136133333,Doncaster,80.86,9.14,5.06,4.94
2020,12,50.78630385,-2.228388462,Dorset,80.22,9.78,5.99,4.01
2020,12,52.49144615,-2.114861538,Dudley,81.26,8.74,6.16,3.84
2020,12,55.01490909,-3.784663636,Dumfries and Galloway,80.43,9.57,5.89,4.11
2020,12,56.4646,-2.9203,Dundee City,81.67,8.33,1.36,8.64
2020,12,54.74779643,-1.589642857,Durham,78.61,11.39,3.95,6.05
2020,12,51.5288625,-0.3293625,Ealing,82.67,7.33,5.42,4.58
2020,12,55.56655,-4.388391667,East Ayrshire,80.9,9.1,5.31,4.69
2020,12,55.93512,-4.24652,East Dunbartonshire,78.24,11.76,2.05,7.95
2020,12,55.983925,-2.8457375,East Lothian,80.04,9.96,6.76,3.24
2020,12,55.78048,-4.3428,East Renfrewshire,82.41,7.59,2.28,7.72
2020,12,53.816005,-0.49142,East Riding of Yorkshire,78.68,11.32,2.23,7.77
2020,12,50.92780323,0.306025806,East Sussex,80.54,9.46,2.75,7.25
2020,12,55.9414625,-3.323325,"Edinburgh, City of",79.14,10.86,0.75,9.25
2020,12,58.209,-6.387,Eilean Siar,78.75,11.25,4.35,5.65
2020,12,51.63712,-0.08266,Enfield,82.61,7.39,2.82,7.18
2020,12,51.75509254,0.542498507,Essex,78.5,11.5,1.92,8.08
2020,12,56.01055,-3.778175,Falkirk,82.06,7.94,5.36,4.64
2020,12,54.59,-7.29,Fermanagh and Omagh,80.48,9.52,5.23,4.77
2020,12,56.17235217,-3.165756522,Fife,80.45,9.55,3.91,6.09
2020,12,53.22044615,-3.130053846,Flintshire,78.41,11.59,2.72,7.28
2020,12,54.94215,-1.64974,Gateshead,79.69,10.31,3.69,6.31
2020,12,55.855225,-4.271525,Glasgow City,82.06,7.94,1.69,8.31
2020,12,51.79496765,-2.205320588,Gloucestershire,80.46,9.54,3.59,6.41
2020,12,51.4735,0.0595,Greenwich,82.64,7.36,5.42,4.58
2020,12,52.97142857,-4.160785714,Gwynedd,78.99,11.01,6.43,3.57
2020,12,51.5414,-0.0266,Hackney,81.81,8.19,3.3,6.7
2020,12,53.37233333,-2.751666667,Halton,82.8,7.2,1.16,8.84
2020,12,51.4828,-0.195,Hammersmith and Fulham,79.47,10.53,3.03,6.97
2020,12,51.0235375,-1.232942188,Hampshire,81.43,8.57,0.59,9.41
2020,12,51.59103333,-0.101633333,Haringey,79.28,10.72,6.9,3.1
2020,12,51.59421667,-0.3493,Harrow,78.32,11.68,1.59,8.41
2020,12,54.6764,-1.1994,Hartlepool,80.17,9.83,5.28,4.72
2020,12,51.563,0.2147,Havering,79.52,10.48,2.91,7.09
2020,12,52.1251625,-2.721725,Herefordshire,79.15,10.85,5.04,4.96
2020,12,51.77312745,-0.263427451,Hertfordshire,81.94,8.06,3.79,6.21
2020,12,57.67166154,-4.247092308,Highland,79,11,4.9,5.1
2020,12,51.541975,-0.4593625,Hillingdon,81.26,8.74,6.96,3.04
2020,12,51.4582,-0.39195,Hounslow,80.03,9.97,3.68,6.32
2020,12,55.92778,-4.75406,Inverclyde,80.78,9.22,1.81,8.19
2020,12,53.29063333,-4.307083333,Isle of Anglesey,80.34,9.66,3.88,6.12
2020,12,50.69328462,-1.267792308,Isle of Wight,82.02,7.98,4.84,5.16
2020,12,51.548,-0.09985,Islington,78.01,11.99,2.71,7.29
2020,12,51.5,-0.19,Kensington and Chelsea,82.13,7.87,1.66,8.34
2020,12,51.26558125,0.738851042,Kent,78.78,11.22,5.77,4.23
2020,12,53.76906667,-0.350266667,"Kingston upon Hull, City of",79.47,10.53,6.95,3.05
2020,12,51.40215,-0.30325,Kingston upon Thames,82.25,7.75,3.67,6.33
2020,12,53.6477,-1.730757895,Kirklees,80.08,9.92,0.79,9.21
2020,12,53.42288333,-2.848516667,Knowsley,81.64,8.36,6.57,3.43
2020,12,51.4604,-0.116266667,Lambeth,82.63,7.37,2.86,7.14
2020,12,53.76817015,-2.614720896,Lancashire,78.63,11.37,1.64,8.36
2020,12,53.82412,-1.544528,Leeds,80.31,9.69,3.43,6.57
2020,12,52.641875,-1.133375,Leicester,80.38,9.62,5.96,4.04
2020,12,52.67251778,-1.221202222,Leicestershire,79.7,10.3,4.4,5.6
2020,12,51.4452,-0.0207,Lewisham,80.68,9.32,5.54,4.46
2020,12,53.05613774,-0.239167925,Lincolnshire,82.4,7.6,3,7
2020,12,54.5167,-6.0333,Lisburn and Castlereagh,78.4,11.6,5.93,4.07
2020,12,53.40767778,-2.930188889,Liverpool,78.74,11.26,5.37,4.63
2020,12,51.5072,-0.1275,"London, City of",78.11,11.89,2.56,7.44
2020,12,51.900075,-0.436675,Luton,78.49,11.51,2.21,7.79
2020,12,53.4387,-2.24568,Manchester,80.43,9.57,5.2,4.8
2020,12,51.37633333,0.518,Medway,79.29,10.71,6.52,3.48
2020,12,51.72346667,-3.3432,Merthyr Tydfil,78.18,11.82,2.68,7.32
2020,12,51.406925,-0.196675,Merton,82.5,7.5,0.71,9.29
2020,12,54.647,-6.745,Mid Ulster,81.41,8.59,5.11,4.89
2020,12,54.5349,-1.20765,Middlesbrough,78.1,11.9,5.75,4.25
2020,12,55.86435,-3.107733333,Midlothian,78.08,11.92,2.48,7.52
2020,12,52.05383636,-0.763636364,Milton Keynes,82.25,7.75,4.9,5.1
2020,12,51.6918,-2.815683333,Monmouthshire,82.66,7.34,3.94,6.06
2020,12,57.63918,-3.2279,Moray,81.75,8.25,2.87,7.13
2020,12,51.67286429,-3.7719,Neath Port Talbot,78.14,11.86,2.77,7.23
2020,12,54.996675,-1.64345,Newcastle upon Tyne,78.38,11.62,3.11,6.89
2020,12,51.53643333,0.020166667,Newham,80.6,9.4,1.33,8.67
2020,12,51.58096,-2.99458,Newport,79.97,10.03,2.74,7.26
2020,12,54.0991,-6.249,"Newry, Mourne and Down",82.41,7.59,4.67,5.33
