Date,Accessories_count,Entertainment_count,Gaming,Kids,Mens,Phone_and_GPS,Womens
10-10-2019,409,15,99,96,62,85,52
05-03-2019,300,65,51,32,45,26,81
06-08-2017,328,43,73,31,61,48,72
08-10-2016,233,87,4,65,0,44,33
13-10-2020,283,94,94,43,8,1,43
05-03-2019,368,88,45,69,51,72,43
23-04-2020,283,74,93,7,79,27,3
31-08-2015,314,84,38,21,92,28,51
19-02-2018,156,56,43,10,21,20,6
23-12-2020,359,99,52,16,85,89,18
05-01-2018,369,24,64,96,4,86,95
10-01-2015,239,8,30,32,60,58,51
08-03-2018,260,37,16,49,5,94,59
04-10-2018,236,61,38,76,2,48,11
09-07-2016,326,60,67,14,46,49,90
23-06-2019,301,9,86,89,17,49,51
12-03-2016,225,0,27,73,4,46,75
10-01-2019,249,15,40,22,29,84,59
08-12-2018,265,75,46,50,58,36,0
25-08-2016,254,23,25,32,82,79,13
05-11-2019,266,17,44,39,64,60,42
28-07-2018,265,44,22,81,3,59,56
20-11-2018,313,65,87,65,14,41,41
01-07-2019,365,78,14,52,89,72,60
16-09-2019,300,78,75,5,52,5,85
27-08-2015,208,73,91,3,18,9,14
23-03-2017,173,49,69,14,23,1,17
24-03-2017,156,63,25,9,20,36,3
21-10-2020,199,9,95,6,49,37,3
03-08-2017,361,38,74,84,5,87,73
10-05-2018,325,65,58,41,58,99,4
10-11-2015,217,35,21,27,82,24,28
27-05-2019,271,54,29,45,75,58,10
08-01-2015,285,30,69,12,41,74,59
06-09-2020,233,34,1,56,56,55,31
15-12-2016,335,10,15,66,93,78,73
19-06-2017,213,24,12,30,82,3,62
09-09-2017,385,19,93,72,87,88,26
08-04-2015,256,85,9,69,3,82,8
16-02-2015,314,44,82,96,30,7,55
17-07-2017,418,83,48,80,82,26,99
30-01-2018,294,13,29,68,65,76,43
12-09-2015,303,98,26,42,32,52,53
10-01-2017,367,76,48,81,17,65,80
13-01-2019,284,1,99,45,40,48,51
08-06-2018,468,82,88,50,88,70,90
03-12-2019,265,50,51,31,42,1,90
03-03-2017,340,94,2,56,7,93,88
15-01-2015,185,20,12,12,60,75,6
18-02-2018,233,0,20,42,60,49,62
10-09-2019,286,36,91,42,73,0,44
13-05-2016,351,57,78,69,72,68,7
09-11-2020,410,76,87,91,64,82,10
25-10-2020,199,18,25,45,31,40,40
09-03-2017,302,16,85,54,12,98,37
16-07-2015,206,31,89,54,0,14,18
19-03-2020,336,19,51,67,97,41,61
25-09-2020,279,3,14,92,73,51,46
24-01-2015,195,28,74,75,0,12,6
05-06-2015,344,55,61,74,88,46,20
29-08-2020,255,54,24,0,23,85,69
02-02-2020,339,97,2,99,80,59,2
09-05-2019,289,71,72,0,95,16,35
25-06-2016,423,69,50,75,77,97,55
30-12-2018,328,34,71,96,20,20,87
14-08-2017,325,43,77,63,43,6,93
08-09-2015,277,15,88,21,73,56,24
16-01-2017,329,38,73,84,89,4,41
27-07-2019,316,59,11,86,15,95,50
17-09-2018,283,55,10,76,4,83,55
22-11-2019,329,47,34,16,72,77,83
29-07-2020,346,81,21,47,82,93,22
21-06-2017,283,31,24,84,37,24,83
24-01-2016,384,82,76,24,67,46,89
24-02-2015,197,53,2,16,31,72,23
06-09-2015,401,78,5,96,35,90,97
19-02-2015,234,28,28,60,42,24,52
18-06-2020,394,96,45,46,46,70,91
24-09-2017,291,95,55,26,51,11,53
19-02-2018,361,53,69,39,20,82,98
27-10-2017,409,83,48,95,61,91,31
06-03-2017,126,10,24,4,25,49,14
20-06-2018,309,40,89,22,55,15,88
30-10-2020,300,69,10,56,99,27,39
02-01-2017,248,33,54,38,19,79,25
28-08-2015,133,60,35,13,8,7,10
13-11-2015,308,84,9,48,67,52,48
22-06-2017,256,10,46,97,97,5,1
19-02-2020,303,11,55,38,35,96,68
21-07-2019,223,46,3,37,49,23,65
18-02-2018,283,85,54,19,72,28,25
18-01-2016,236,14,72,15,15,62,58
26-08-2017,168,83,0,5,19,38,23
29-11-2018,250,18,42,69,33,80,8
28-04-2017,312,39,40,98,29,84,22
18-05-2016,441,96,59,93,83,21,89
28-10-2019,283,76,3,7,8,97,92
25-10-2020,313,28,25,94,76,33,57
17-12-2015,253,51,62,97,29,11,3
21-07-2020,434,69,84,71,69,67,74
08-07-2019,284,44,65,26,53,34,62
26-04-2018,221,27,49,72,20,12,41
24-01-2018,342,60,98,22,27,80,55
22-06-2020,335,85,69,4,52,82,43
20-02-2018,398,89,38,83,59,34,95
24-08-2015,313,21,54,75,70,72,21
19-04-2017,381,74,99,52,74,80,2
01-04-2020,328,99,14,52,44,60,59
09-05-2015,290,91,26,41,46,60,26
23-06-2020,242,71,50,92,0,4,25
08-10-2019,169,7,12,66,37,23,24
09-12-2017,277,86,53,49,13,38,38
19-10-2019,414,92,41,76,80,48,77
17-08-2017,155,37,7,11,70,14,16
25-05-2018,175,12,47,11,27,51,27
31-05-2018,366,78,34,86,97,24,47
06-04-2016,275,39,53,53,50,20,60
13-05-2019,299,64,0,46,97,22,70
09-06-2018,335,67,73,75,7,86,27
07-06-2015,378,56,17,39,97,93,76
28-06-2020,229,5,37,15,29,77,66
27-04-2020,317,66,84,51,58,45,13
23-10-2018,312,23,59,0,66,66,98
23-05-2018,382,83,72,63,19,85,60
25-07-2019,209,16,31,16,43,59,44
30-04-2017,302,18,33,85,86,42,38
13-12-2020,428,89,58,72,81,97,31
07-01-2019,349,24,40,74,63,94,54
13-10-2016,287,19,32,30,65,76,65
04-01-2015,149,51,6,2,60,15,15
16-01-2016,403,1,74,75,98,79,76
27-01-2020,387,32,85,64,47,63,96
03-09-2017,243,64,69,16,47,19,28
11-05-2018,391,27,87,47,98,96,36
07-01-2020,281,76,37,36,56,31,45
28-01-2019,403,71,77,19,46,99,91
08-04-2018,275,67,22,84,38,35,29
07-04-2018,371,61,79,51,98,7,75
12-06-2019,178,34,17,43,38,24,22
21-10-2019,355,88,54,74,85,17,37
16-08-2017,225,43,21,37,41,72,11
09-08-2019,322,14,67,64,28,90,59
13-12-2015,311,90,33,25,86,54,23
03-01-2020,272,38,44,0,74,20,96
02-08-2019,417,93,0,96,88,65,75
04-09-2015,267,53,82,5,17,85,25
18-03-2015,362,56,80,93,13,53,67
24-06-2019,357,88,23,91,71,71,13
25-04-2016,269,73,59,11,88,21,17
22-05-2015,409,79,34,77,49,93,77
25-03-2018,317,39,97,37,48,54,42
30-05-2017,311,97,22,47,47,13,85
17-02-2015,451,70,38,98,82,92,71
04-05-2020,317,17,73,70,85,18,54
30-11-2018,395,77,30,26,85,78,99
03-12-2020,218,30,94,30,26,7,31
25-08-2019,203,95,19,29,24,11,25
12-05-2019,294,47,40,38,74,91,4
21-06-2016,375,35,66,61,66,54,93
04-07-2015,417,99,47,53,41,93,84
15-11-2018,170,41,24,20,44,20,21
06-02-2018,353,18,20,46,95,96,78
30-07-2017,275,28,27,95,67,33,25
25-06-2018,360,84,14,20,60,86,96
27-12-2018,193,42,2,5,29,85,30
24-11-2016,225,86,51,21,15,46,6
23-01-2015,312,86,30,62,55,62,17
18-02-2017,386,93,37,56,74,43,83
23-12-2015,270,24,64,7,27,57,91
17-04-2018,275,92,4,44,65,61,9
02-09-2020,297,49,74,17,83,22,52
11-05-2020,221,32,68,2,16,90,13
16-12-2019,343,35,82,32,95,42,57
11-02-2019,381,45,45,69,42,86,94
22-11-2020,210,86,18,40,19,9,38
17-09-2015,221,91,30,12,26,47,15
25-12-2017,311,3,71,83,76,76,2
22-05-2018,384,70,74,60,68,22,90
07-07-2020,277,58,42,47,12,92,26
04-04-2020,409,39,59,79,70,78,84
22-08-2015,313,63,69,58,30,49,44
21-09-2016,418,97,87,65,64,32,73
26-12-2019,330,69,43,55,6,89,68
25-06-2015,310,18,75,96,10,91,20
26-11-2015,257,65,43,1,51,12,85
12-10-2018,346,33,71,29,54,82,77
27-12-2017,359,84,74,36,41,75,49
26-10-2016,224,15,36,13,63,80,17
30-08-2018,256,0,70,36,82,28,40
05-05-2015,281,50,73,21,42,84,11
18-06-2018,310,84,91,94,36,5,0
07-03-2019,220,75,59,30,4,33,19
10-06-2018,307,29,14,52,87,51,74
10-06-2018,197,56,24,30,2,6,79
06-01-2020,171,45,5,21,15,6,79
16-05-2016,370,45,65,44,44,74,98
19-07-2018,272,1,23,93,74,74,7
13-02-2015,381,79,74,88,32,86,22
04-11-2019,183,11,33,40,62,17,20
13-11-2018,275,79,42,18,11,93,32
20-10-2016,242,11,45,36,33,37,80
04-01-2018,344,55,94,26,48,36,85
01-05-2020,268,80,21,69,55,39,4
22-12-2015,323,13,65,91,87,31,36
09-01-2015,217,4,32,38,93,29,21
19-11-2018,353,26,59,60,71,83,54
30-04-2019,189,4,39,32,12,89,13
25-06-2020,222,64,11,42,35,45,25
31-07-2016,279,38,72,27,68,73,1
02-11-2020,363,22,91,90,57,17,86
06-03-2018,244,32,82,24,49,32,25
06-06-2017,384,23,34,76,90,83,78
05-05-2017,191,82,5,30,12,26,36
28-10-2019,420,84,85,86,63,61,41
21-11-2016,320,29,84,75,56,9,67
08-11-2020,275,32,87,54,73,19,10
26-04-2017,199,7,3,90,45,9,45
02-01-2019,267,6,82,42,16,84,37
05-03-2015,274,36,31,89,11,59,48
20-08-2016,300,14,65,77,94,5,45
11-07-2018,298,90,68,12,7,37,84
15-02-2015,294,2,58,42,66,42,84
03-09-2017,311,14,74,56,49,40,78
05-07-2017,204,45,93,14,29,19,4
16-11-2020,313,62,98,27,22,65,39
23-09-2020,417,99,97,3,92,85,41
08-01-2016,293,89,60,34,45,8,57
11-11-2020,220,22,12,43,91,14,38
10-11-2020,265,28,1,89,63,77,7
15-03-2020,446,85,97,42,54,83,85
09-06-2020,404,88,96,36,91,42,51
29-01-2016,201,74,6,9,25,28,59
01-03-2018,419,35,79,84,93,45,83
27-04-2017,241,11,53,19,31,41,86
09-12-2017,340,85,24,96,39,77,19
29-12-2018,193,9,54,22,24,69,15
08-03-2019,296,99,24,60,52,35,26
23-11-2017,319,31,53,63,13,94,65
04-07-2017,371,99,87,18,97,7,63
16-06-2017,378,16,67,71,88,86,50
09-12-2018,369,39,47,46,96,90,51
03-06-2017,242,53,5,49,3,40,92
08-02-2019,303,76,33,1,64,87,42
09-08-2016,276,60,23,96,13,82,2
28-07-2020,380,78,63,66,66,80,27
17-02-2016,280,36,7,76,58,9,94
01-10-2020,255,51,5,39,36,88,36
08-08-2015,325,67,6,88,95,56,13
10-12-2016,227,8,37,90,36,0,56
15-05-2017,241,40,20,35,30,88,28
16-02-2020,399,69,94,92,83,3,58
11-01-2016,319,88,8,85,64,61,13
12-11-2017,302,25,76,41,62,50,48
19-03-2018,275,95,54,34,18,30,44
01-07-2015,212,0,64,13,23,32,80
30-11-2016,299,96,65,84,11,14,29
20-01-2019,377,64,75,90,67,5,76
30-07-2020,346,92,25,66,71,79,13
08-05-2015,188,15,82,77,2,0,12
25-08-2018,363,0,89,89,99,66,20
27-09-2020,309,97,32,43,98,31,8
11-02-2015,384,36,92,71,92,42,51
13-02-2017,387,99,45,19,98,34,92
14-03-2020,270,12,50,57,53,7,91
23-05-2015,197,60,11,4,50,72,0
21-12-2019,374,69,51,53,91,75,35
26-06-2015,416,98,82,97,71,55,13
26-01-2020,367,20,32,73,56,88,98
05-04-2020,258,34,22,93,11,79,19
21-04-2018,353,77,87,0,50,56,83
16-04-2017,162,25,20,30,29,32,26
30-12-2017,249,3,34,41,30,83,58
15-02-2016,441,92,94,63,65,31,96
29-09-2018,295,67,52,66,8,82,20
01-05-2019,408,58,82,83,34,97,54
19-02-2019,230,37,29,23,55,11,75
26-12-2019,217,39,6,49,45,53,25
03-06-2019,341,88,28,79,19,82,45
21-06-2020,493,57,87,81,93,87,88
20-11-2016,294,28,84,26,43,63,50
11-11-2015,267,53,37,4,82,84,7
16-12-2019,349,78,26,93,29,61,62
17-03-2017,214,86,11,24,1,16,76
28-03-2016,251,4,50,45,60,89,3
27-09-2018,234,34,81,9,11,17,82
29-07-2020,316,15,78,94,25,79,25
24-08-2016,251,20,1,57,49,35,89
17-09-2015,279,42,22,56,46,49,64
30-10-2017,326,9,30,99,89,78,21
16-06-2018,250,46,16,16,45,41,86
21-01-2015,378,74,48,24,81,69,82
20-05-2017,353,76,93,23,74,17,70
05-01-2015,287,54,0,54,99,80,0
19-01-2020,174,19,2,74,50,22,7
06-09-2015,368,99,88,59,2,61,59
02-12-2016,328,81,89,86,3,24,45
09-07-2017,390,61,39,90,14,87,99
05-06-2020,250,2,57,27,61,64,39
07-03-2018,304,90,7,7,57,62,81
13-07-2017,324,80,29,50,20,62,83
21-02-2019,236,21,88,28,22,23,54
28-04-2015,293,44,23,66,92,56,12
08-02-2020,55,11,5,2,18,3,16
21-08-2018,283,10,82,52,27,37,75
07-05-2016,130,88,1,8,4,8,21
21-06-2017,283,26,6,56,61,91,43
16-05-2016,409,74,39,90,70,88,48
11-07-2018,370,98,64,93,19,17,79
23-11-2016,241,73,11,48,36,60,13
26-06-2019,322,60,83,73,6,60,40
01-09-2017,241,84,23,16,3,49,66
18-09-2020,171,44,2,22,4,64,35
02-11-2019,287,64,44,60,43,5,71
16-10-2020,314,35,93,10,70,27,79
18-07-2018,297,87,44,24,53,20,69
10-08-2015,342,44,61,69,40,82,46
22-06-2019,204,6,50,88,30,7,23
23-01-2015,258,7,54,11,77,51,58
18-01-2016,446,92,87,99,16,57,95
20-02-2020,300,63,41,27,38,74,57
16-06-2016,353,87,30,98,45,10,83
19-03-2015,265,8,69,65,24,10,89
02-09-2016,393,57,78,80,8,88,82
11-11-2018,202,12,83,6,33,31,37
03-06-2020,334,32,90,95,43,39,35
08-06-2016,328,84,50,39,29,86,40
18-11-2020,332,76,28,24,89,19,96
27-01-2018,291,7,66,71,86,30,31
03-07-2018,271,28,39,79,1,61,63
09-07-2016,241,45,71,20,32,66,7
22-07-2019,401,92,28,61,97,82,41
17-03-2019,255,91,14,10,58,61,21
02-11-2017,240,4,11,33,88,57,47
08-06-2017,289,88,39,51,26,40,45
12-01-2016,249,13,53,38,62,5,78
03-02-2015,245,47,61,16,51,60,10
26-09-2016,451,85,76,27,90,86,87
31-03-2015,345,50,56,14,58,87,80
15-05-2015,339,90,79,18,49,33,70
26-04-2015,395,72,99,34,31,87,72
23-11-2016,292,99,53,41,16,33,50
01-08-2018,445,68,96,90,96,22,73
01-03-2015,327,27,52,70,73,32,73
23-04-2019,254,37,3,85,99,3,27
04-04-2019,286,52,72,3,16,50,93
06-08-2015,288,17,57,50,47,46,71
20-09-2019,311,93,17,27,69,16,89
04-09-2016,343,77,82,9,56,37,82
11-06-2015,369,55,83,39,87,69,36
30-07-2020,218,34,81,22,0,45,36
30-11-2017,403,33,55,91,89,48,87
16-09-2019,363,64,36,56,89,98,20
30-05-2015,337,39,49,47,74,73,55
28-02-2017,410,71,98,29,96,37,79
25-11-2019,321,22,49,91,51,31,77
18-04-2019,286,76,13,35,26,52,84
23-09-2019,407,94,97,14,49,93,60
11-06-2016,347,24,90,70,29,51,83
20-11-2019,218,5,27,83,52,46,5
07-12-2020,314,11,72,69,99,1,62
27-03-2015,431,8,85,96,80,95,67
04-09-2019,323,44,50,40,46,94,49
10-04-2016,342,14,48,50,57,86,87
23-10-2015,324,54,21,18,78,97,56
01-02-2020,407,86,34,78,77,72,60
24-04-2020,342,45,85,43,91,69,9
18-10-2016,419,89,45,24,88,84,89
01-08-2016,326,0,52,71,56,83,64
26-01-2018,295,77,64,92,53,6,3
26-07-2018,412,87,58,61,59,51,96
29-05-2017,407,74,40,84,90,28,91
28-12-2019,340,27,48,54,84,36,91
02-08-2018,285,58,5,42,51,86,43
02-09-2019,296,33,19,99,13,62,70
11-05-2019,322,34,33,82,74,50,49
21-12-2016,425,96,37,52,74,93,73
23-07-2017,164,0,10,61,36,19,38
19-09-2015,407,67,76,46,85,96,37
28-07-2020,283,96,7,58,4,36,82
31-05-2020,216,52,38,80,24,3,19
09-01-2015,202,83,14,42,1,51,11
12-09-2015,289,7,53,75,17,93,44
12-09-2018,258,2,55,62,19,76,44
26-05-2019,171,2,31,19,98,5,16
29-06-2019,391,33,54,97,42,88,77
14-05-2018,208,28,24,23,31,44,58
21-09-2019,352,94,4,81,59,98,16
04-09-2019,410,69,62,69,84,57,69
23-02-2020,320,2,20,98,58,68,74
21-07-2018,249,16,67,66,6,40,54
25-02-2019,309,19,91,19,96,25,59
05-10-2019,349,89,20,80,27,60,73
13-04-2020,253,66,4,29,47,98,9
27-12-2020,215,15,13,48,77,11,51
17-10-2018,310,57,31,26,93,54,49
01-01-2015,278,57,71,60,32,53,5
28-02-2015,400,86,69,53,76,36,80
12-02-2018,386,64,64,64,53,94,47
10-11-2016,300,1,41,84,14,83,77
07-02-2016,269,1,88,69,0,54,57
08-12-2017,251,10,90,12,23,25,91
30-03-2015,259,48,17,85,13,27,69
18-04-2020,417,65,95,45,43,83,86
24-03-2019,203,26,52,2,16,11,96
23-04-2016,271,63,45,28,77,56,2
09-01-2017,306,63,84,40,21,85,13
11-02-2015,379,47,91,69,69,24,79
26-03-2018,269,8,28,46,41,78,68
12-02-2020,382,79,26,43,95,43,96
19-11-2016,193,32,61,27,48,25,0
15-10-2016,275,21,84,19,42,59,50
30-12-2015,366,84,83,5,56,76,62
07-09-2015,231,73,15,26,60,29,28
02-05-2020,491,93,88,87,67,78,78
01-05-2016,361,98,80,60,79,18,26
02-02-2015,213,21,9,48,35,46,54
06-09-2019,203,12,60,18,24,54,35
03-12-2020,257,85,13,11,87,19,42
15-04-2017,184,0,99,1,47,18,19
11-01-2017,353,55,75,92,87,10,34
16-02-2016,234,28,60,16,35,6,89
09-03-2015,387,90,78,76,42,26,75
20-02-2018,300,80,54,56,32,61,17
04-10-2018,267,64,27,86,14,27,49
27-10-2019,258,42,4,65,87,35,25
30-05-2015,296,73,83,11,28,38,63
26-05-2017,278,9,55,48,68,45,53
27-09-2018,223,58,48,29,23,30,35
11-01-2015,448,80,80,82,95,66,45
15-01-2017,294,79,90,7,42,1,75
25-07-2018,260,16,61,62,54,64,3
09-09-2020,320,82,40,39,97,15,47
05-08-2018,424,94,83,89,89,23,46
13-07-2020,374,33,88,62,74,80,37
14-02-2019,232,7,44,4,53,48,76
05-06-2015,131,46,11,0,2,8,64
19-12-2017,320,81,50,44,56,64,25
10-02-2020,299,42,68,57,19,52,61
30-12-2020,288,65,2,99,37,9,76
15-12-2020,298,13,69,53,67,37,59
15-09-2020,392,63,19,79,94,59,78
22-03-2018,261,2,69,66,37,6,81
17-09-2017,232,33,33,83,66,13,4
07-02-2020,346,35,94,89,51,52,25
31-10-2015,281,50,42,55,80,37,17
17-02-2019,257,92,3,19,52,48,43
30-10-2019,402,82,86,54,18,66,96
04-01-2015,238,0,17,42,88,83,8
25-04-2017,276,67,21,56,38,47,47
31-03-2018,225,14,5,1,30,79,96
29-02-2020,401,85,86,34,90,16,90
11-10-2019,256,39,51,9,94,12,51
17-10-2018,294,64,54,86,44,12,34
23-03-2019,398,55,87,96,33,41,86
23-07-2020,307,70,47,84,67,39,0
17-10-2016,450,74,94,71,14,98,99
21-01-2015,338,77,23,71,87,59,21
03-01-2018,404,75,50,66,91,84,38
11-01-2019,171,5,32,4,93,4,33
14-03-2018,304,73,53,55,74,4,45
03-10-2019,253,25,83,19,1,59,66
04-10-2020,376,1,88,88,36,78,85
07-02-2016,264,99,20,14,77,28,26
10-05-2016,296,34,16,34,91,27,94
21-04-2019,363,65,46,90,73,13,76
21-06-2016,213,73,16,44,18,8,54
16-01-2017,343,75,75,81,35,55,22
26-09-2018,330,49,99,81,10,71,20
27-12-2020,207,93,15,31,41,23,4
15-07-2017,268,36,22,84,36,78,12
23-10-2016,409,63,71,93,88,10,84
07-11-2019,110,1,8,9,51,30,11
21-10-2019,306,42,96,3,58,12,95
17-05-2016,244,41,15,54,62,16,56
21-10-2015,302,22,8,72,67,36,97
30-03-2017,339,49,37,50,73,71,59
15-11-2018,146,0,18,35,37,19,37
08-09-2016,413,59,23,72,96,64,99
15-01-2020,287,30,62,67,88,23,17
21-02-2018,347,25,39,99,59,26,99
20-01-2019,308,51,79,36,6,64,72
16-08-2019,346,74,39,10,39,91,93
17-10-2016,329,69,75,3,64,86,32
05-11-2017,300,49,29,62,45,95,20
21-04-2019,281,20,22,97,50,81,11
27-09-2016,371,72,3,92,51,61,92
06-05-2016,227,69,13,24,36,81,4
12-07-2018,292,34,69,83,68,37,1
04-04-2020,327,4,24,39,89,84,87
20-03-2018,340,23,91,47,31,93,55
12-01-2015,368,40,59,51,70,62,86
02-01-2018,299,1,41,76,75,46,60
05-10-2020,353,69,67,44,49,64,60
16-10-2016,278,12,43,92,15,44,72
15-12-2020,202,81,7,17,57,13,27
09-10-2015,142,1,70,15,18,38,0
06-04-2015,398,25,42,41,96,96,98
14-02-2016,279,60,53,45,69,19,33
26-07-2016,226,11,36,51,75,26,27
11-04-2016,245,80,23,11,76,9,46
14-04-2016,419,55,49,87,54,82,92
06-05-2019,251,1,32,31,75,86,26
20-03-2016,260,36,85,28,61,28,22
27-04-2018,257,35,75,2,62,22,61
24-08-2015,194,8,25,6,76,31,48
09-12-2018,432,77,49,83,75,94,54
09-03-2016,347,62,16,50,78,68,73
02-04-2016,275,4,78,40,85,27,41
03-02-2016,362,26,66,82,76,52,60
26-07-2017,227,37,82,29,40,3,36
16-07-2017,272,82,20,42,61,36,31
24-04-2018,307,79,29,71,31,7,90
13-04-2017,294,36,57,52,66,20,63
04-10-2019,303,69,79,35,36,33,51
30-09-2020,324,3,65,76,54,97,29
30-12-2017,304,82,87,6,66,30,33
23-06-2017,320,25,2,76,98,82,37
24-07-2019,394,83,32,80,81,86,32
30-03-2017,291,44,5,79,96,49,18
30-04-2018,340,7,74,90,74,87,8
04-03-2020,302,13,95,21,82,82,9
04-06-2020,331,53,27,24,58,86,83
20-07-2020,196,52,46,1,37,34,26
01-07-2016,295,81,34,14,84,55,27
05-03-2017,222,38,69,47,12,1,55
23-05-2019,357,67,88,30,24,49,99
27-03-2015,330,80,53,34,77,72,14
14-08-2015,265,81,17,74,2,41,50
05-02-2015,312,41,90,21,8,90,62
23-06-2017,343,52,17,93,75,97,9
13-06-2017,238,11,82,39,23,22,61
06-09-2020,243,9,42,63,92,7,30
12-03-2018,257,84,42,42,23,39,27
10-02-2018,277,70,48,63,54,32,10
09-12-2018,215,21,44,44,92,7,7
18-04-2015,296,87,93,57,22,20,17
20-11-2018,289,69,66,5,87,49,13
30-01-2016,214,67,58,5,65,13,6
27-11-2015,245,22,87,74,5,47,10
16-02-2016,431,93,77,41,77,75,68
21-10-2015,300,61,82,34,99,12,12
07-09-2018,227,33,45,24,41,61,23
06-03-2019,226,29,38,7,26,68,58
27-01-2019,275,64,33,89,26,62,1
28-12-2015,417,92,39,79,97,22,88
18-11-2018,279,60,41,42,35,97,4
26-07-2016,310,63,28,33,58,52,76
06-01-2019,379,21,97,9,78,76,98
16-07-2017,345,88,86,88,7,71,5
22-03-2019,384,98,48,73,83,47,35
20-02-2018,380,50,17,47,78,90,98
21-04-2016,329,8,71,95,22,64,69
06-09-2016,220,20,43,34,7,29,87
31-12-2015,278,71,88,23,1,22,73
16-06-2017,417,56,68,67,85,86,55
21-02-2019,300,5,5,84,97,55,54
25-07-2020,500,82,81,93,77,72,95
04-10-2018,302,45,52,49,35,85,36
02-03-2019,406,60,61,50,90,85,60
29-03-2019,111,9,50,24,13,10,5
19-07-2015,240,24,23,23,95,72,3
02-05-2016,256,82,43,5,47,0,79
22-10-2016,394,42,99,79,65,69,40
23-12-2020,398,93,61,54,32,94,64
05-11-2019,160,32,7,19,27,23,52
31-05-2019,226,35,6,7,49,39,90
31-07-2019,252,22,13,67,39,96,15
02-08-2019,280,71,47,17,47,17,81
30-05-2019,253,58,84,0,53,2,56
06-08-2015,319,20,85,22,89,92,11
11-01-2018,418,98,97,73,26,83,41
24-03-2017,310,60,74,19,22,87,48
21-05-2015,191,12,47,51,52,4,25
06-05-2016,227,14,84,0,17,57,55
12-11-2016,307,3,18,98,98,40,50
19-08-2017,275,87,94,10,27,40,17
10-12-2016,391,74,61,30,92,38,96
17-12-2019,221,12,47,14,34,99,15
02-07-2020,323,77,31,78,21,45,71
31-01-2020,244,16,16,67,15,75,55
02-08-2019,355,83,38,79,91,16,48
22-03-2020,336,71,40,31,39,78,77
07-05-2016,252,33,6,84,22,70,37
25-09-2015,211,3,2,92,47,53,14
14-03-2016,203,41,54,15,17,68,8
12-11-2017,335,26,81,68,85,68,7
08-11-2018,324,92,99,72,27,15,19
09-07-2016,373,98,66,52,64,21,72
09-06-2015,364,57,56,64,18,72,97
25-01-2018,367,18,72,84,87,12,94
22-10-2017,307,65,12,89,12,87,42
11-04-2016,349,96,87,15,71,55,25
27-08-2018,253,48,70,24,2,29,80
06-04-2017,229,66,46,30,26,29,32
08-01-2020,283,11,29,83,33,56,71
28-11-2018,221,28,86,44,6,41,16
08-09-2017,277,25,64,18,45,30,95
23-10-2015,350,50,92,60,3,83,62
12-08-2020,333,66,82,30,88,24,43
22-02-2016,279,76,53,48,47,21,34
08-06-2018,266,11,8,91,11,61,84
02-02-2018,381,89,79,53,93,32,35
22-05-2018,250,49,29,17,79,1,75
08-12-2015,288,16,91,52,18,48,63
13-05-2017,393,81,40,72,72,85,43
24-01-2016,276,73,8,92,36,18,49
01-07-2017,204,34,30,81,10,38,11
26-03-2018,350,88,76,84,65,26,11
10-05-2018,298,74,58,41,13,41,71
08-03-2015,268,94,31,68,9,1,65
27-12-2017,288,33,48,56,87,52,12
14-10-2016,258,46,64,46,20,22,60
22-03-2016,278,51,29,68,69,40,21
01-11-2015,385,87,93,11,85,50,59
23-06-2020,351,72,80,67,90,42,0
06-06-2017,391,71,98,82,54,0,86
10-04-2016,321,94,44,59,14,13,97
22-06-2016,408,80,63,93,93,74,5
26-02-2016,364,32,69,66,77,92,28
14-02-2017,361,69,88,51,40,77,36
27-06-2019,243,36,39,68,24,31,45
15-08-2018,283,49,44,81,74,32,3
24-07-2019,204,26,1,47,6,94,30
03-10-2017,308,23,58,70,94,5,58
30-01-2019,241,21,7,43,36,48,86
29-12-2018,186,15,64,9,13,10,75
16-05-2018,304,10,74,93,29,52,46
11-08-2020,209,2,21,67,54,3,62
19-10-2018,316,36,71,77,83,2,47
27-07-2019,344,79,17,70,37,44,97
30-04-2020,205,58,73,56,9,3,6
13-11-2017,334,61,26,43,81,30,93
05-06-2015,369,97,60,19,95,14,84
26-03-2020,254,17,83,34,36,46,38
30-07-2019,350,35,55,86,90,44,40
22-10-2015,258,59,4,13,7,87,88
02-01-2016,317,2,70,17,61,77,90
02-09-2015,350,85,56,74,43,63,29
04-07-2018,228,17,24,53,52,78,4
17-06-2020,212,9,40,36,72,50,5
04-12-2018,332,43,67,22,69,92,39
02-02-2015,327,51,1,69,62,75,69
24-01-2016,382,53,0,98,85,50,96
25-03-2018,189,19,5,1,55,63,46
12-03-2019,304,72,28,60,58,74,12
22-09-2020,363,41,54,92,78,23,75
14-04-2020,135,15,69,22,8,1,20
09-01-2017,239,54,57,37,60,23,8
15-08-2016,296,59,92,14,27,43,61
18-04-2019,322,4,93,19,49,73,84
04-08-2019,219,48,39,39,29,29,35
05-08-2017,375,70,86,17,59,85,58
19-04-2018,391,88,80,78,76,3,66
14-04-2015,375,29,46,82,45,85,88
29-09-2017,245,54,74,51,32,21,13
28-11-2020,283,11,75,44,97,3,53
29-08-2016,265,60,18,54,34,15,84
09-10-2018,238,18,36,57,6,22,99
18-03-2016,285,58,30,5,88,95,9
21-07-2017,412,98,80,8,61,66,99
13-01-2015,271,12,48,16,57,48,90
10-02-2015,323,20,77,51,47,62,66
20-02-2017,247,53,96,58,0,13,27
05-11-2015,242,53,21,83,5,23,57
