Symbol,Name,Url,Date_Published,Description,Sentiment,Positive_Score,Negative_Score,Neutral_Score
RNG,SoCalGas to Assist Local Fleet Owners in Securing Incentive Funds to Transition to Cleaner Technologies,https://www.marketwatch.com/press-release/socalgas-to-assist-local-fleet-owners-in-securing-incentive-funds-to-transition-to-cleaner-technologies-2021-03-09,2021-03-10T01:57:00.0000000Z,Southern California Gas Co. (SoCalGas) today opened its annual initiative to assist fleet owners operating within the South Coast Air Quality Management District (SCAQMD) apply for incentive funding to replace diesel trucks with new near-zero emissions natural gas trucks through the Carl Moyer Program.,neutral,0.04,0.01,0.95
RNG,Bravely Default 2: Every job in the game and how to unlock them,https://www.digitaltrends.com/gaming/bravely-default-2-best-jobs-abilities-guide/,2021-03-10T02:31:00.0000000Z,"Instead of HP or MP, most of the Gambler skills use money. Most have an element of RNG, too, forcing you to spin a wheel that could buff whatever skill you’re using. The Gambler job is high risk, high reward, with a list of abilities that covers ...",negative,0.22,0.77,0.01
RNG,"Clean Energy, BP partner to invest in RNG fuel production",http://biomassmagazine.com/articles/17791/clean-energy-bp-partner-to-invest-in-rng-fuel-production,2021-03-10T23:14:00.0000000Z,"Clean Energy Fuels Corp. today announced that it has finalized a joint venture (JV) with BP Products North America Inc., a subsidiary of BP p.l.c., to develop, own and operate new renewable natural gas (RNG) projects at dairies and other agriculture ...",neutral,0.07,0.0,0.93
RNG,"Clean Energy, bp Joint Venture Looks to Develop RNG Projects",https://ngtnews.com/clean-energy-bp-joint-venture-looks-to-develop-rng-projects,2021-03-10T18:39:00.0000000Z,"Clean Energy Fuels Corp., a provider of clean transportation fuel, has finalized a joint venture (JV) with bp Products North America Inc. to develop, own",neutral,0.26,0.0,0.74
RNG,Amp Americas Brings Fourth RNG-Producing Facility Online,https://ngtnews.com/amp-americas-brings-fourth-rng-producing-facility-online,2021-03-10T15:09:00.0000000Z,"Amp Americas, a company that specializes in renewable transportation fuel, says its fourth biogas facility producing renewable natural gas (RNG) from",neutral,0.0,0.0,1.0
RNG,"Clean Energy Fuels, bp finalise dairy RNG joint venture",https://www.bioenergy-news.com/news/clean-energy-fuels-bp-finalise-dairy-rng-joint-venture/,2021-03-10T11:23:00.0000000Z,"Clean Energy Fuels Corporation has finalised a joint venture (JV) with BP Products North America, a subsidiary of bp, to develop, own, and operate new RNG projects at dairies and other agriculture facilities. Each company will retain 50% voting control in ...",neutral,0.02,0.0,0.98
RNG,"RingCentral, Inc.: Making Heads or Tails of RNG Stock",https://stocksregister.com/2021/03/10/ringcentral-inc-making-heads-or-tails-of-rng-stock/,2021-03-10T15:30:00.0000000Z,"RingCentral, Inc. (NYSE:RNG) price closed higher on Tuesday, Mar 09, jumping 6.63% above its previous close. Get the hottest stocks to trade every day before the market opens 100% free. Click here now.",positive,0.8,0.0,0.2
RNG,Vermont Gas’s RNG to help distillery reach net zero,https://www.bioenergy-news.com/news/vermont-gas-rng-to-help-distillery-reach-net-zero/,2021-03-10T03:10:00.0000000Z,A distillery has committed to offsetting half of its natural gas usage with Vermont Gas’s (VGS) RNG to produce its craft spirits.,neutral,0.01,0.0,0.99
RNG,Athens Services lands contact with California city,https://www.recyclingtoday.com/article/athens-services-thousand-oaks-california-waste-recycling-contract/,2021-03-10T22:34:00.0000000Z,"Athens Services, which is headquartered in the City of Industry, California, was awarded the exclusive 15-year franchise waste and recycling collection contract by the city of Thousand Oaks, California,",negative,0.0,0.98,0.02
RNG,10 Secrets Everyone Completely Missed In Omori,https://www.thegamer.com/omori-game-secrets-easter-eggs/,2021-03-10T19:30:00.0000000Z,"Omori is a thoughtful indie game that hides its secrets in clever ways, and here are the Easter eggs and references you might have missed.",positive,0.92,0.06,0.02
RNG,Playtech to supply casino products to Kindred Group,https://igamingbusiness.com/playtech-to-supply-casino-products-to-kindred-group/,2021-03-10T14:08:00.0000000Z,"Industry giant Playtech has signed a new partnership with Kindred Group, to launch its RNG casino offering across the operator’s 9 brands, including its flagship, Unibet.",neutral,0.0,0.0,1.0
RNG,Playtech Casino now live with Kindred Group,https://igamingbusiness.com/company-news/playtech-casino-now-live-with-kindred-group/,2021-03-10T22:22:00.0000000Z,"New partnership sees Playtech Casino rolled out across leading Kindred Group brands. Playtech, the world’s leading gambling technology company, has announced a new partnership w",neutral,0.01,0.0,0.99
RNG,The Technology Behind New UK Casinos,https://www.thebulletintime.com/news/the-technology-behind-new-uk-casinos/,2021-03-10T12:34:00.0000000Z,"Technology has had a profound impact on the world over the years. The casino world isn’t left out of the effect of one of the wonders of the modern time. Players are currently having a wonderful gaming experience,",positive,0.94,0.02,0.04
RNG,Vonage Holdings Corp. (NASDAQ:VG) Stock Forecast: Bullish Sentiment Portends 23.02% Upside in 2021,https://stocksregister.com/2021/03/10/vonage-holdings-corp-nasdaqvg-stock-forecast-bullish-sentiment-portends-23-02-upside-in-2021/,2021-03-10T16:30:00.0000000Z,"Vonage Holdings Corp. (NASDAQ:VG) price closed higher on Tuesday, Mar 09, jumping 4.56% above its previous close. Get the hottest stocks to trade every day before the market opens 100% free. Click here now.",positive,0.8,0.0,0.2
RNG,Playtech Casino now live with Kindred,https://www.intergameonline.com/igaming/news/playtech-casino-now-live-with-kindred,2021-03-10T13:52:00.0000000Z,"Playtech has announced a new partnership with Kindred Group to launch its award-winning Casino (RNG) offering across Kindred Group’s nine brands, including fl",neutral,0.01,0.0,0.99
RNG,Six things Call of Duty: Warzone needs before its second birthday,https://www.theloadout.com/call-of-duty-warzone/year-two-changes,2021-03-10T10:18:00.0000000Z,"However, the actual “skill” required to win a Gulag is questionable. The small battlefields aren’t always symmetrical, the loadouts you spawn in with can promote RNG more than skill, and the viewing galleries above tip the scales in favour of the ...",mixed,0.52,0.45,0.03
RNG,Cummins Offering Heavy-Duty Powertrain for Natural Gas,https://www.americanmachinist.com/news/article/21157583/heavyduty-powertrain-for-natural-gasfueled-trucks-cummins-inc,2021-03-10T21:30:00.0000000Z,"For emissions-conscious truckers, an optimized combination of an automated transmission and 400-hp engine can operate with 100% CNG, LNG, or renewable natural gas fuels.",neutral,0.0,0.0,1.0
FMC,Why Livent Stock Popped Today,https://www.msn.com/en-us/finance/topstocks/why-livent-stock-popped-today/ar-BB1esiNx,2021-03-10T20:00:00.0000000Z,"Shares of Livent Corporation ( NYSE:LTHM), the lithium miner spun off from agricultural chemicals company FMC two and a half years ago, surged as much as 10% in early Wednesday trading, and is still up 6.",neutral,0.01,0.06,0.93
FMC,Forum Commences Trading on the OTCQB in the United States,https://finance.yahoo.com/news/forum-commences-trading-otcqb-united-133000600.html,2021-03-10T13:35:00.0000000Z,"\"Forum Energy Metals Corp. (TSXV: FMC) (OTCQB: FDCFF) (\"\"Forum\"\" or \"\"Company\"\") is pleased to announce the Company is now trading on the OTCQB in the United States under the symbol FDCFF.Rick Mazur",President & CEO stated,",positive,0.71,0.0,0.29","",""
FMC,"Global Production Manifolds Market 2020 Trending Technologies, Developments, Key Players and End-use Industry to 2025",https://www.marketwatch.com/press-release/global-production-manifolds-market-2020-trending-technologies-developments-key-players-and-end-use-industry-to-2025-2021-03-10,2021-03-10T21:12:00.0000000Z,"Global Production Manifolds Market 2019 by Manufacturers, Regions, Type and Application, Forecast to 2024 is a resource, which provides current as well as upcoming technical and financial details of the industry.",neutral,0.0,0.0,1.0
FMC,"Global Injection Manifolds Market 2020 Key Stakeholders, Growth Opportunities, Value Chain and Sales Channels Analysis 2025",https://www.marketwatch.com/press-release/global-injection-manifolds-market-2020-key-stakeholders-growth-opportunities-value-chain-and-sales-channels-analysis-2025-2021-03-10,2021-03-10T21:13:00.0000000Z,"Global Injection Manifolds Market 2019 by Manufacturers, Regions, Type and Application, Forecast to 2024 brings together an insightful overview of product specification, technology, applications, product type,",neutral,0.0,0.0,1.0
FMC,"Global Fucoidan Market 2020 Applications, SWOT Analysis, Remarkable Growth and Competitive Landscape by 2026",https://menafn.com/1101728229/Global-Fucoidan-Market-2020-Applications-SWOT-Analysis-Remarkable-Growth-and-Competitive-Landscape-by-2026,2021-03-10T22:06:00.0000000Z,"MarketsandResearch.biz  has published a report titled Global Fucoidan Market 2020 by Manufacturers, Regions, Type and Application, Forecast to 2026 that supplies an in-depth overview of the market with the help of market-related details.",neutral,0.0,0.0,1.0
FMC,"REITs: Recovery is ‘friend, not foe’ to Scotia’s top picks in the sector",https://www.theglobeandmail.com/investing/markets/inside-the-market/article-reits-recovery-is-friend-not-foe-to-scotias-top-picks-in-the-sector/,2021-03-10T12:51:00.0000000Z,"Procter & Gamble Co. Scotiabank real estate analyst Mario Saric sees the economic recovery as beneficial for the REIT sector despite a higher interest rate environment, “We reaffirm our view of the economy as a REIT friend,",neutral,0.23,0.01,0.76
FMC,Non-resident banks may trade ringgit-denominated IRS effective March 15 - BNM,https://www.bernama.com/en/business/news.php?id=1940005,2021-03-10T10:47:00.0000000Z,"Bank Negara Malaysia (BNM) has announced that effective March 15, 2021, non-resident banks may trade ringgit-denominated interest rate swap (IRS) without any underlying commitment with any onshore bank or its appointed overseas offices (AOOs).",neutral,0.0,0.02,0.98
FMC,"Reps, stakeholders back proposed Jos orthopaedic hospital, FMC",https://www.sunnewsonline.com/reps-stakeholders-back-proposed-jos-orthopaedic-hospital-fmc/,2021-03-10T17:22:00.0000000Z,"From Ndubuisi Orji, Abuja The House of Representatives and stakeholders in the health sector, on Wednesday, agreed on the establishment",neutral,0.02,0.02,0.96
FMC,Firms partner to bring 'bio' to crop protection,https://www.farmprogress.com/crop-protection/firms-partner-bring-bio-crop-protection,2021-03-10T08:03:00.0000000Z,The latest is news that FMC and Novozymes are collaborating to bring enzyme tech to crop protection. The move aims to expand the traditional category of microbial products with new enzyme solutions — and for FMC it’s a chance to boost value for ...,positive,0.56,0.01,0.43
FMC,HUSD hosting a series of webinars on school reopening,https://www.sonomawest.com/the_healdsburg_tribune/news/husd-hosting-a-series-of-webinars-on-school-reopening/article_2c3d0bb8-81e1-11eb-8938-bb0ebebbde63.html,2021-03-10T20:42:00.0000000Z,"The second meeting will be held on March 11 at 6 p.m. and will discuss school site reopening at the Healdsburg Elementary Fitch Mountain campus (FMC). The meeting will be held via Zoom at, https://husd.zoom.us/j/84518641401?pwd ...",neutral,0.0,0.01,0.99
FMC,BNM: Non-resident banks may trade ringgit-denominated interest rate swap effective March 15,https://www.malaymail.com/news/money/2021/03/10/bnm-non-resident-banks-may-trade-ringgit-denominated-interest-rate-swap-eff/1956626,2021-03-10T10:55:00.0000000Z,"Bank Negara Malaysia (BNM) has announced that effective March 15, 2021, non-resident banks may trade ringgit-denominated interest rate swap (IRS) without any underlying commitment with any onshore bank or its appointed overseas offices (AOOs).",neutral,0.0,0.02,0.98
FMC,Forum Energy Metals Commences Trading on the OTCQB in the United States,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/769-tsx-venture/fmc/94911-forum-commences-trading-on-the-otcqb-in-the-united-states.html,2021-03-10T13:32:00.0000000Z,"\"Forum Energy Metals Corp. ( TSXV: FMC) ( OTCQB: FDCFF) (\"\"Forum\"\" or \"\"Company\"\") is pleased to announce the Company is now trading on the OTCQB in the United States under the symbol FDCFF. Rick Mazur",President & CEO stated,",positive,0.8,0.0,0.2","",""
FMC,Airforwarders Association’s top exec calls on White House to consider various legislative priorities,https://www.logisticsmgmt.com/article/airforwarders_associations_top_exec_calls_on_white_house_to_consider_variou,2021-03-10T16:17:00.0000000Z,"Brandon Fried, Executive Director of the Washington, D.C.-based Airforwarders Association (AfA), a diverse coalition comprised of more than 275 companies with more than 500,000 employees focused on moving cargo efficiently and quickly throughout the supply chain,",neutral,0.04,0.01,0.95
FMC,"Msgt. Frank L. Shultz, Jr., (Dutch) (USAF RET)",https://www.cassville-democrat.com/story/2870541.html,2021-03-10T17:28:00.0000000Z,"Msgt. Frank L. Shultz, Jr., (Dutch) (USAF RET), 81, of Cassville, passed away Monday, March 1, 2021, at his home. He was born in Kansas City, on Nov. 18, 1939, to Frank L. Shultz, Sr., and Bertha E. (Faltz) Shultz.",neutral,0.06,0.03,0.91
FMC,Syngenta helps growers overcome unique conditions as the 2021 season approaches,https://www.publicnow.com/view/8328BA3C4A822FCE030BC357F308317A7817269B,2021-03-10T15:57:00.0000000Z,"BroadAxe® is a registered trademark of FMC Corporation. VaporGrip® is a registered trademark of, and used under license from, Monsanto Technology, LLC. All other trademarks are the property of their respective owners.",neutral,0.01,0.0,0.99
FMC,"Fungicides Market Growth By Top Companies, Driver, Trends And Forecasts To 2025",https://www.openpr.com/news/2254235/fungicides-market-growth-by-top-companies-driver-trends,2021-03-10T06:40:00.0000000Z,New year new updates Our reports have been revised for market size forecasts and strategies to take on 2021 after the COVID 19 impact https www thebusinessresearchcompany com global market reports The global fungicides market is expected to grow from,neutral,0.0,0.0,1.0
