Country,Product_Category,Product,Channel,Gender,Sessions,Device_Category,Sources,Conversations,Page,Visits,Unique_Visitors,Browser,Sentiment,Duration_min,Region,Customer_Segment,Daily_Users,Conversion_Rate,Return_Visitors,Tweets,Retweets,Hashtags,Campaign_Name
Germany,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 12.25 X 23.02.335 PCD 32 BOLT 10 STUD,Online,Female,558,Mobile,Others,Forum,Contact Us,408,95,Safari,Negative,4,North & Central America,Gen X (60 – 80s),473,32,95,1110,23,BeatMySteel,Fun with Colors
Germany,Spoiler,Lighted?Spoiler,Online,Fem; Male,972,Mobile,Bing,Facebook,Contact Us,452,68,Safari,Positive,5,Europe,Baby Boomers (45 – 60s),418,48,68,622,58,SportsCar,Beyond Wheels
Brazil,Sunglasses,Shark Track,Online,Fem; Male,1299,Mobile,Direct,Twitter,Shipping Details,500,140,Chrome,Neutral,5,South America,Boomer; GenX; GenY; GenZ,497,20,163,677,58,StoneAge,Racer Club
Brazil,Helmet,Supersonic Vent XT,Online,Female,836,Tablet,Direct,Forum,Shipping Details,519,152,Chrome,Neutral,2,North & Central America,Baby Boomers (45 – 60s),276,13,152,1034,24,TealNoFeel,Racer Club
Brazil,Brake Pad,XTR Semi Metallic 33NRT,Online,Male,1304,Desktop,Bing,Blogs,Contact Us,493,175,Chrome,Neutral,5,Asia Pacific,Boomer; GenX; GenY; GenZ,371,23,75,1555,23,BoringBeige,Racer Club
Germany,Brake Pad,XTR Ceramic STM,Online,Male,937,Mobile,Others,Forum,Contact Us,543,97,Safari,Positive,5,Asia Pacific,Gen Y (80 – 2000s),441,49,97,1136,22,Formula1,Racer Club
Germany,Helmet,Supersonic Vent XT,Online,Fem; Male,1292,Desktop,Bing,Blogs,Products,588,156,Safari,Negative,2,Europe,Gen Z (2000s - now),305,23,156,1255,37,HulkHelmet,Beyond Wheels
Brazil,Helmet,Air Flow Shark,Online,Female,576,Tablet,Others,Blogs,Products,500,100,Chrome,Negative,4,South America,Gen Z (2000s - now),497,15,161,1441,33,AttackTheTrack,Hit the Track
Brazil,Alloy Wheel,LUG NUT COVER 33 MM STEEL AND CHROME.,Online,Male,767,Mobile,Bing,Forum,Products,553,197,Chrome,Neutral,4,North & Central America,Gen X (60 – 80s),366,40,197,1440,23,OffRoadTires,Hit the Track
Brazil,Alloy Wheel,WHEEL SUPERCHROME 12.25 X 23.02 285 PCD 106 INSET 10 STUD,Online,Female,992,Mobile,Bing,Facebook,Shipping Details,580,134,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,678,56,170,562,48,Funky,Fun with Colors
Brazil,Spoiler,GTS Style Carbon Fiber Rear Trunk Spoiler,Online,Male,658,Tablet,Others,Forum,Shipping Details,425,115,Chrome,Negative,3,South America,Boomer; GenX; GenY; GenZ,308,39,111,1630,35,RainbowRocks,Hit the Track
Germany,Alloy Wheel,LUG NUT FOR WHEELS M24 X 1.5 32 MM HEX CAST STEEL.,Online,Fem; Male,1300,Tablet,Facebook,Blogs,Products,430,99,Safari,Positive,5,Europe,Gen Y (80 – 2000s),224,14,99,1216,38,SportsCar,Wheels That Matter
Brazil,Alloy Wheel,WHEEL SUPERCHROME 10.15 X 23.02. 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,1279,Tablet,Yahoo,Twitter,Shipping Details,410,148,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,470,47,137,658,54,Formula1,Get Sporty
Brazil,Brake Pad,XTR Semi Metallic 33NRT,Online,Male,982,Mobile,Direct,Forum,Products,596,127,Chrome,Neutral,2,North & Central America,Gen X (60 – 80s),485,41,127,1247,39,ChromeRims,Racer Club
Brazil,Helmet,Warrior Hulk,Online,Female,752,Mobile,Bing,Twitter,Shipping Details,500,140,Chrome,Neutral,5,South America,Boomer; GenX; GenY; GenZ,497,20,163,1668,32,Race,Hit the Track
Brazil,Brake Pad,Organic PPST,Online,Female,889,Mobile,Direct,Facebook,Products,519,99,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),393,35,99,1313,33,SportsCar,Hit the Track
Germany,Hat,Fedora,Online,Fem; Male,1244,Desktop,Bing,Blogs,HomePage,518,72,Safari,Positive,4,Europe,Gen Y (80 – 2000s),393,12,72,1227,35,ChromeRims,Racer Club
Brazil,Sunglasses,Sportax RADR,Online,Female,532,Desktop,Yahoo,Blogs,Products,505,71,Chrome,Neutral,4,Asia Pacific,Gen X (60 – 80s),390,48,71,1212,30,Sunglasses,Wheels of Steel
Brazil,Hat,Newsboy,Online,Female,558,Mobile,Others,Forum,Products,489,143,Chrome,Neutral,2,North & Central America,Gen Y (80 – 2000s),292,38,143,1777,26,TealNoFeel,Racer Club
Brazil,Alloy Wheel,WHEEL ALLOY STEEL SUPERCHROME 17.5 X 6.75 225 PCD 26 BOLT 10 STUD,Online,Female,1260,Mobile,Others,Blogs,Products,500,100,Chrome,Negative,4,South America,Gen Z (2000s - now),497,15,161,1149,20,UltraLux,Racer Club
Brazil,Helmet,Air Flow Shark,Online,Fem; Male,665,Mobile,Google,Forum,Products,538,124,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),497,13,124,1074,38,OffRoad,Racer Club
Germany,Brake Pad,Low Metallic NAO 35XST,Online,Male,571,Desktop,Yahoo,Twitter,Contact Us,516,129,Safari,Positive,3,Asia Pacific,Boomer; GenX; GenY; GenZ,259,32,199,645,93,UltraLux,Hit the Track
Brazil,Alloy Wheel,WHEEL CARBON FIBER 12.15 X 23.02 335 PCD 32 BOLT 10 STUD,Online,Fem; Male,897,Mobile,Facebook,Blogs,Products,536,93,Chrome,Negative,2,Asia Pacific,Baby Boomers (45 – 60s),354,42,93,1224,59,AttackTheTrack,Get Sporty
Brazil,Alloy Wheel,WHEEL FORGED 12.25 X 23.02 335 PCD 32 BOLT 10 STUD,Online,Female,685,Mobile,Direct,Forum,Products,498,81,Chrome,Positive,4,North & Central America,Gen Z (2000s - now),355,14,81,799,32,Premium,Hit the Track
Brazil,Spoiler,Front?Spoiler,Online,Female,590,Mobile,Others,Facebook,Shipping Details,410,148,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,470,47,137,1319,37,EmergencyBraking,Hit the Track
Brazil,Alloy Wheel,LUG NUT FOR WHEELS M24 X 1.5 33 MM HEX CAST STEEL.,Online,Other,726,Desktop,Facebook,Forum,Products,417,199,Chrome,Neutral,1,North & Central America,Gen X (60 – 80s),257,38,199,1530,50,SportsConvertible,Hit the Track
Germany,Alloy Wheel,SLEEVE NUT M22 X 1.5 MM 32MM HEX CAST STEEL DRIVE USE,Online,Fem; Male,1270,Tablet,Facebook,Forum,Products,428,156,Safari,Neutral,4,Asia Pacific,Baby Boomers (45 – 60s),323,31,156,970,99,ChromeRims,Racer Club
Brazil,Sunglasses,Shark NXT Field Track,Online,Fem; Male,1264,Tablet,Facebook,Blogs,Contact Us,435,100,Chrome,Negative,5,Asia Pacific,Boomer; GenX; GenY; GenZ,392,44,120,1602,45,BeatMySteel,Wheels of Steel
Brazil,Alloy Wheel,WHEEL ADVANCED COMPOSITE 12.25 X 23.02 285 PCD 106 INSET 10 STUD,Online,Male,578,Mobile,Bing,Forum,Shipping Details,517,92,Chrome,Neutral,5,North & Central America,Gen Z (2000s - now),490,16,92,866,22,LetsRace,Get Sporty
Brazil,Spoiler,GTS Style Carbon Fiber Rear Trunk Spoiler,Online,Fem; Male,1252,Tablet,Facebook,Blogs,Products,505,71,Chrome,Neutral,4,Asia Pacific,Gen X (60 – 80s),390,48,71,607,58,Racing,Wheels of Steel
Brazil,Sunglasses,Sportax RADR,Online,Male,731,Desktop,Google,Blogs,Products,438,87,Chrome,Neutral,5,North & Central America,Gen Z (2000s - now),478,12,87,1136,40,RaceCar,Hit the Track
Germany,Alloy Wheel,WHEEL ADVANCED COMPOSITE 10.15 X 23.02. 335 PCD 26 BOLT 10 STUD,Online,Fem; Male,1294,Tablet,Facebook,Forum,Contact Us,580,169,Safari,Neutral,6,Asia Pacific,Boomer; GenX; GenY; GenZ,452,49,133,1051,35,SportsConvertible,Get Sporty
Brazil,Spoiler,Pedestal?Spoiler,Online,Fem; Male,1259,Desktop,Google,Twitter,Shipping Details,425,115,Chrome,Negative,3,South America,Boomer; GenX; GenY; GenZ,308,39,111,575,92,GoCart,Hit the Track
Brazil,Alloy Wheel,WHEEL FORGED 10.15 X 23.02 285 PCD 26 BOLT 10 STUD,Online,Fem; Male,630,Mobile,Google,Forum,Shipping Details,546,130,Chrome,Neutral,1,North & Central America,Gen Z (2000s - now),350,50,130,712,56,RaceCar,Wheels That Matter
Brazil,Spoiler,Lighted?Spoiler,Online,Fem; Male,1292,Desktop,Bing,Blogs,Products,536,93,Chrome,Negative,2,Asia Pacific,Baby Boomers (45 – 60s),354,42,93,1272,51,RaceTrack,Wheels That Matter
Brazil,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 X 335 PCD 32 BOLT 10 STUD,Online,Male,540,Tablet,Direct,Facebook,Products,455,77,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),229,23,77,890,29,SportsConvertible,Wheels of Steel
Brazil,Spoiler,Roof?Spoiler,Online,Fem; Male,1251,Mobile,Direct,Twitter,HomePage,453,69,Chrome,Positive,2,Europe,Baby Boomers (45 – 60s),204,14,69,923,21,OffRoad,Hit the Track
Brazil,Hat,Trilby,Online,Female,762,Desktop,Google,Forum,Products,519,99,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),393,35,99,938,39,EmeraldBeauty,Fun with Colors
Brazil,Alloy Wheel,WHEEL ALLOY STEEL SUPERCHROME 17.5 X 6.75 225 PCD 26 BOLT 10 STUD,Online,Fem; Male,1234,Tablet,Google,Twitter,Shipping Details,580,134,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,678,56,170,1559,21,SportsConvertible,Wheels That Matter
Brazil,Spoiler,Pedestal?Spoiler,Online,Fem; Male,1296,Mobile,Others,Blogs,Contact Us,435,100,Chrome,Negative,5,Asia Pacific,Boomer; GenX; GenY; GenZ,392,44,120,1205,61,Formula1,Wheels of Steel
Brazil,Spoiler,Front?Spoiler,Online,Female,722,Tablet,Bing,Twitter,Products,480,142,Chrome,Neutral,4,North & Central America,Gen X (60 – 80s),200,200,142,1208,28,OffRoadTires,Hit the Track
Brazil,Alloy Wheel,WHEEL FORGED 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Other,1287,Mobile,Direct,Twitter,HomePage,418,159,Chrome,Positive,1,Europe,Gen Y (80 – 2000s),245,22,159,2676,33,DazzleSpin,Fun with Colors
Brazil,Hat,Bowler,Online,Male,811,Tablet,Yahoo,Forum,Products,538,124,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),497,13,124,789,42,StoneAge,Racer Club
Brazil,Sunglasses,Sportax RADR,Online,Fem; Male,1299,Mobile,Direct,Twitter,Shipping Details,500,140,Chrome,Neutral,5,South America,Boomer; GenX; GenY; GenZ,497,20,163,1219,58,AttackTheTrack,Fun with Colors
Brazil,Brake Pad,XTR Semi Metallic 33NRT,Online,Fem; Male,1302,Mobile,Others,Forum,Shipping Details,425,115,Chrome,Negative,3,South America,Boomer; GenX; GenY; GenZ,308,39,111,1139,99,GoCart,Racer Club
Brazil,Brake Pad,NAO 31XST,Online,Male,521,Tablet,Others,Forum,Shipping Details,584,112,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),228,40,112,530,46,LetsRace,Racer Club
Brazil,Brake Pad,Ceramic NTC,Online,Male,548,Tablet,Direct,Twitter,HomePage,400,118,Chrome,Positive,1,Europe,Baby Boomers (45 – 60s),467,43,118,599,29,SportsConvertible,Racer Club
Brazil,Hat,Fedora,Online,Male,898,Tablet,Yahoo,Forum,Products,417,199,Chrome,Neutral,1,North & Central America,Gen X (60 – 80s),257,38,199,610,35,OffRoadTires,Racer Club
Brazil,Alloy Wheel,WHEEL SUPERCHROME 12.25 X 23.02 285 PCD 106 INSET 10 STUD,Online,Female,576,Tablet,Others,Blogs,Products,500,100,Chrome,Negative,4,South America,Gen Z (2000s - now),497,15,161,1272,33,RainbowRocks,Racer Club
Brazil,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 X 335 PCD 32 BOLT 10 STUD,Online,Female,774,Tablet,Yahoo,Forum,Products,519,99,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),393,35,99,1889,50,SportsConvertible,Fun with Colors
Brazil,Helmet,Carbon XTR,Online,Fem; Male,1272,Mobile,Others,Blogs,HomePage,453,69,Chrome,Positive,2,Europe,Baby Boomers (45 – 60s),204,14,69,956,72,BurnRubber,Racer Club
Brazil,Sunglasses,Sportax Path,Online,Fem; Male,1263,Mobile,Direct,Twitter,Contact Us,493,175,Chrome,Neutral,5,Asia Pacific,Boomer; GenX; GenY; GenZ,371,23,75,968,94,ShadesOfSteel,Wheels of Steel
Brazil,Binoculars,AstraTrack PRO IR 10x42,Online,Female,747,Tablet,Facebook,Forum,Products,438,87,Chrome,Neutral,5,North & Central America,Gen Z (2000s - now),478,12,87,759,28,OffRoad,Beyond Wheels
Brazil,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 285 PCD 26 10 STUD,Online,Fem; Male,1279,Tablet,Yahoo,Twitter,Shipping Details,410,148,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,470,47,137,842,54,Racing,Racer Club
Brazil,Helmet,Alienzone Black Matte,Online,Other,792,Mobile,Yahoo,Facebook,Products,538,124,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),497,13,124,1225,40,RaceEachother,Hit the Track
Brazil,Brake Pad,Organic PPST,Online,Fem; Male,1288,Tablet,Facebook,Blogs,HomePage,418,159,Chrome,Positive,1,Europe,Gen Y (80 – 2000s),245,22,159,1762,29,BinoTheDino,Racer Club
Brazil,Alloy Wheel,WHEEL ALLOY STEEL SUPERCHROME 10.15 X 23.02 335 PCD 32 BOLT 10 STUD,Online,Female,1298,Desktop,Bing,Forum,Shipping Details,580,134,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,678,56,170,838,43,BeatMySteel,Fun with Colors
Brazil,Binoculars,AstraTrack IR 9x25,Online,Female,661,Mobile,Google,Forum,Products,455,77,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),229,23,77,1086,20,NeedForSpeed,Beyond Wheels
Brazil,Brake Pad,Low Metallic NAO 33XST,Online,Female,532,Desktop,Yahoo,Blogs,Products,505,71,Chrome,Neutral,4,Asia Pacific,Gen X (60 – 80s),390,48,71,1982,30,RubberToTheRoad,Beyond Wheels
Brazil,Spoiler,Pedestal?Spoiler,Online,Male,1253,Desktop,Google,Facebook,Products,417,199,Chrome,Neutral,1,North & Central America,Gen X (60 – 80s),257,38,199,1268,29,RaceEachother,Beyond Wheels
Brazil,Spoiler,Pedestal?Spoiler,Online,Female,752,Mobile,Bing,Twitter,HomePage,400,118,Chrome,Positive,1,Europe,Baby Boomers (45 – 60s),467,43,118,1039,66,DancingWithTires,Hit the Track
Brazil,Brake Pad,Ceramic NTC,Online,Female,708,Desktop,Facebook,Twitter,Shipping Details,500,140,Chrome,Neutral,5,South America,Boomer; GenX; GenY; GenZ,497,20,163,1108,22,BurnRubber,Hit the Track
Brazil,Helmet,Air Flow Shark,Online,Female,916,Mobile,Bing,Forum,Products,480,142,Chrome,Neutral,4,North & Central America,Gen X (60 – 80s),200,200,142,1044,38,GettingTraction,Hit the Track
Brazil,Alloy Wheel,HEX 7/8 X 11 BSF THREAD SPINNER USE,Online,Fem; Male,897,Mobile,Facebook,Blogs,Products,536,93,Chrome,Negative,2,Asia Pacific,Baby Boomers (45 – 60s),354,42,93,927,59,Extravagant,Hit the Track
Brazil,Brake Pad,Semi Metallic 33LR,Online,Fem; Male,566,Tablet,Google,Facebook,Products,438,87,Chrome,Neutral,5,North & Central America,Gen Z (2000s - now),478,12,87,1213,27,DancingWithTires,Racer Club
Brazil,Alloy Wheel,WHEEL ADVANCED COMPOSITE 12.25 X 23.02 285 PCD 106 INSET 10 STUD,Online,Fem; Male,972,Mobile,Bing,Facebook,Contact Us,493,175,Chrome,Neutral,5,Asia Pacific,Boomer; GenX; GenY; GenZ,371,23,75,798,41,RaceEachother,Get Sporty
Brazil,Helmet,Warrior Hulk,Online,Male,811,Tablet,Yahoo,Forum,Products,500,100,Chrome,Negative,4,South America,Gen Z (2000s - now),497,15,161,1706,48,RaceCar,Racer Club
Brazil,Alloy Wheel,WHEEL FORGED 19.5 X 7.5 275 PCD 26 BOLT 8 STUD,Online,Female,803,Mobile,Others,Forum,Shipping Details,584,112,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),228,40,112,1388,27,HotRide,Racer Club
Brazil,Alloy Wheel,WHEEL SUPERCHROME 12.15 X 23.02.335 PCD 26 BOLT,Online,Fem; Male,1264,Tablet,Facebook,Blogs,Contact Us,435,100,Chrome,Negative,5,Asia Pacific,Boomer; GenX; GenY; GenZ,392,44,120,523,45,RubberToTheRoad,Hit the Track
Brazil,Brake Pad,Low Metallic NAO 33XST,Online,Fem; Male,1249,Tablet,Yahoo,Facebook,Products,455,77,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),229,23,77,1141,46,HulkHelmet,Racer Club
Brazil,Sunglasses,Sportax RADR,Online,Fem; Male,1300,Tablet,Facebook,Blogs,Shipping Details,580,134,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,678,56,170,1460,67,TitaniumWheel,Racer Club
Brazil,Sunglasses,Shark NXT Field Track,Online,Male,898,Tablet,Yahoo,Forum,Shipping Details,410,148,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,470,47,137,1112,24,HotRide,Fun with Colors
Brazil,Helmet,Alienzone Black Matte,Online,Male,731,Desktop,Google,Blogs,HomePage,453,69,Chrome,Positive,2,Europe,Baby Boomers (45 – 60s),204,14,69,861,50,NightFight,Hit the Track
Brazil,Sunglasses,Shark Track,Online,Fem; Male,1259,Desktop,Google,Twitter,Shipping Details,425,115,Chrome,Negative,3,South America,Boomer; GenX; GenY; GenZ,308,39,111,1194,92,LetsRace,Racer Club
Brazil,Helmet,Racetrack CXTR 300,Online,Fem; Male,1293,Mobile,Direct,Facebook,Products,480,142,Chrome,Neutral,4,North & Central America,Gen X (60 – 80s),200,200,142,618,77,Formula1,Beyond Wheels
Brazil,Sunglasses,Shark NXT Field Track,Online,Fem; Male,1308,Mobile,Others,Blogs,Shipping Details,500,140,Chrome,Neutral,5,South America,Boomer; GenX; GenY; GenZ,497,20,163,1777,38,Anytime,Beyond Wheels
Brazil,Spoiler,GTC Carbon Fiber Spoiler,Online,Female,803,Mobile,Others,Forum,Products,505,71,Chrome,Neutral,4,Asia Pacific,Gen X (60 – 80s),390,48,71,1802,31,FavoritePassTime,Hit the Track
Brazil,Sunglasses,Sportax Path,Online,Male,938,Tablet,Google,Blogs,HomePage,418,159,Chrome,Positive,1,Europe,Gen Y (80 – 2000s),245,22,159,972,40,BeatMySteel,Hit the Track
Brazil,Hat,Fedora,Online,Female,762,Desktop,Google,Forum,Products,519,99,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),393,35,99,1339,39,EmergencyBraking,Racer Club
Brazil,Brake Pad,XTR Ceramic STM,Online,Fem; Male,1258,Tablet,Facebook,Forum,Shipping Details,584,112,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),228,40,112,1510,58,GoCart,Hit the Track
Brazil,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 12.25 X 23.02.335 PCD 32 BOLT 10 STUD,Online,Fem; Male,561,Mobile,Direct,Forum,Products,500,100,Chrome,Negative,4,South America,Gen Z (2000s - now),497,15,161,1904,53,Anytime,Wheels That Matter
Brazil,Alloy Wheel,WHEEL SUPECHROME 12.25 X 23.02 PCD 106 INSET 10 STUD,Online,Male,511,Mobile,Yahoo,Twitter,Products,536,93,Chrome,Negative,2,Asia Pacific,Baby Boomers (45 – 60s),354,42,93,1197,45,SportsCar,Fun with Colors
Brazil,Alloy Wheel,WHEEL ADVANCED COMPOSITE 10.15 X 23.02 X 335 PCD 32 BOLT 10 STUD,Online,Other,747,Mobile,Bing,Blogs,HomePage,400,118,Chrome,Positive,1,Europe,Baby Boomers (45 – 60s),467,43,118,948,49,SportsCar,Get Sporty
Brazil,Alloy Wheel,WHEEL SUPERCHROME12.15 X 23.02. 285 PCD 26 BOLT,Online,Male,811,Tablet,Yahoo,Forum,Products,538,124,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),497,13,124,1498,42,RainbowRocks,Hit the Track
Brazil,Alloy Wheel,WHEEL ADVANCED COMPOSITE 17.5 X 6.75 225 PCD 26 BOLT 10 STUD,Online,Female,650,Mobile,Facebook,Forum,HomePage,453,69,Chrome,Positive,2,Europe,Baby Boomers (45 – 60s),204,14,69,746,32,StoneAge,Hit the Track
Brazil,Helmet,Racetrack CXTR 300,Online,Fem; Male,1254,Mobile,Others,Forum,Shipping Details,410,148,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,470,47,137,1420,47,RaceTrack,Racer Club
Brazil,Hat,Trilby,Online,Male,782,Mobile,Direct,Facebook,Contact Us,435,100,Chrome,Negative,5,Asia Pacific,Boomer; GenX; GenY; GenZ,392,44,120,935,42,AttackTheTrack,Racer Club
Brazil,Alloy Wheel,WHEEL SUPERCHROME 12.25 x 23.02 285 PCD 26 BOLT 10 STUD,Online,Male,1304,Desktop,Bing,Blogs,Contact Us,493,175,Chrome,Neutral,5,Asia Pacific,Boomer; GenX; GenY; GenZ,371,23,75,1512,23,Funky,Racer Club
Brazil,Spoiler,Lighted?Spoiler,Online,Male,898,Tablet,Yahoo,Forum,Products,417,199,Chrome,Neutral,1,North & Central America,Gen X (60 – 80s),257,38,199,1915,35,RedHotRuby,Hit the Track
Brazil,Sunglasses,Sportax RADR,Online,Male,767,Mobile,Bing,Forum,HomePage,418,159,Chrome,Positive,1,Europe,Gen Y (80 – 2000s),245,22,159,1211,23,Funky,Get Sporty
Brazil,Brake Pad,XTR Semi Metallic 33NRT,Online,Fem; Male,1257,Mobile,Direct,Facebook,Products,505,71,Chrome,Neutral,4,Asia Pacific,Gen X (60 – 80s),390,48,71,1293,67,HotRide,Wheels That Matter
Brazil,Sunglasses,Sportax RADR,Online,Male,1285,Tablet,Yahoo,Facebook,Shipping Details,425,115,Chrome,Negative,3,South America,Boomer; GenX; GenY; GenZ,308,39,111,1560,50,Race,Wheels of Steel
Brazil,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 X 335 PCD 32 BOLT 10 STUD,Online,Fem; Male,543,Mobile,Yahoo,Blogs,HomePage,511,53,Chrome,Negative,2,Europe,Gen X (60 – 80s),439,10,53,1535,96,Formula1,Racer Club
Brazil,Spoiler,Pedestal?Spoiler,Online,Female,747,Tablet,Facebook,Forum,Products,438,87,Chrome,Neutral,5,North & Central America,Gen Z (2000s - now),478,12,87,1739,28,SportsConvertible,Hit the Track
Brazil,Hat,Trilby,Online,Fem; Male,1299,Mobile,Direct,Twitter,HomePage,400,118,Chrome,Positive,1,Europe,Baby Boomers (45 – 60s),467,43,118,871,39,Rims,Racer Club
Brazil,Helmet,Cruiser WRX,Online,Fem; Male,1273,Tablet,Yahoo,Facebook,Products,536,93,Chrome,Negative,2,Asia Pacific,Baby Boomers (45 – 60s),354,42,93,1092,31,Rims,Hit the Track
Brazil,Helmet,Warrior Hulk,Online,Fem; Male,669,Mobile,Bing,Twitter,Products,519,99,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),393,35,99,1058,22,UltraLux,Racer Club
Brazil,Helmet,Racetrack CXTR 300,Online,Fem; Male,1244,Desktop,Bing,Blogs,Contact Us,592,149,Chrome,Positive,5,Asia Pacific,Boomer; GenX; GenY; GenZ,288,20,75,1235,38,BurnRubber,Hit the Track
Brazil,Alloy Wheel,WHEEL ADVANCED COMPOSITE 12.25 X 23.02 335 PCD 26 BOLT 10 STUD,Online,Female,661,Mobile,Google,Forum,Products,455,77,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),229,23,77,835,20,RaceEachother,Wheels That Matter
Brazil,Alloy Wheel,WHEEL SUPERCHROME 10.15 X 23.02 335 PCD 32 BOLT 10 STUD,Online,Fem; Male,1303,Tablet,Yahoo,Twitter,Contact Us,493,175,Chrome,Neutral,5,Asia Pacific,Boomer; GenX; GenY; GenZ,371,23,75,1896,31,ChromeRims,Fun with Colors
Brazil,Sunglasses,Shark Track,Online,Other,1269,Mobile,Direct,Facebook,Contact Us,435,100,Chrome,Negative,5,Asia Pacific,Boomer; GenX; GenY; GenZ,392,44,120,1476,50,Funky,Hit the Track
Brazil,Sunglasses,SportBand Flak RADR ,Online,Female,1305,Mobile,Direct,Facebook,Products,538,124,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),497,13,124,1272,43,GoCart,Hit the Track
Brazil,Alloy Wheel,WHEEL SUPERCHROME 12.15 X 23.02.335 PCD 26 BOLT,Online,Male,1284,Mobile,Others,Blogs,Contact Us,533,102,Chrome,Positive,7,Asia Pacific,Boomer; GenX; GenY; GenZ,464,26,115,1069,39,OffRoad,Get Sporty
Brazil,Hat,Trapper Hat,Online,Female,916,Mobile,Bing,Forum,Products,480,142,Chrome,Neutral,4,North & Central America,Gen X (60 – 80s),200,200,142,926,38,BurnRubber,Get Sporty
Brazil,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 12.25 X 23.02.335 PCD 32 BOLT 10 STUD,Online,Male,1280,Desktop,Bing,Blogs,Shipping Details,580,134,Chrome,Positive,8,South America,Boomer; GenX; GenY; GenZ,678,56,170,1655,46,NightFight,Wheels of Steel
Brazil,Hat,Fedora,Online,Fem; Male,1281,Mobile,Direct,Facebook,Shipping Details,425,115,Chrome,Negative,3,South America,Boomer; GenX; GenY; GenZ,308,39,111,930,29,RubberToTheRoad,Racer Club
Brazil,Spinner,WHEEL ADVANCED COMPOSITE SPINNER 10.15 X 23.02 285 PCD 26 10 STUD,Online,Fem; Male,781,Mobile,Bing,Blogs,Products,417,199,Chrome,Neutral,1,North & Central America,Gen X (60 – 80s),257,38,199,1752,72,SportsCar,Fun with Colors
Brazil,Helmet,Carbon XTR,Online,Fem; Male,1254,Mobile,Others,Forum,Products,592,159,Chrome,Neutral,5,North & Central America,Boomer; GenX; GenY; GenZ,499,13,198,1054,46,SportsCar,Racer Club
Brazil,Brake Pad,Low Metallic NAO 33XST,Online,Female,803,Mobile,Others,Forum,Shipping Details,584,112,Chrome,Neutral,1,North & Central America,Gen Y (80 – 2000s),228,40,112,633,27,EmeraldBeauty,Racer Club
Brazil,Spoiler,GTS Style Carbon Fiber Rear Trunk Spoiler,Online,Male,548,Tablet,Direct,Twitter,Shipping Details,500,140,Chrome,Neutral,5,South America,Boomer; GenX; GenY; GenZ,497,20,163,902,23,HotRide,Hit the Track
Brazil,Helmet,Cruiser WRX,Online,Other,866,Desktop,Google,Facebook,Products,519,99,Chrome,Neutral,3,North & Central America,Gen Z (2000s - now),393,35,99,1710,24,GoCart,Racer Club
Brazil,Spoiler,GTC Carbon Fiber Spoiler,Online,Fem; Male,1272,Mobile,Others,Blogs,Products,438,87,Chrome,Neutral,5,North & Central America,Gen Z (2000s - now),478,12,87,1319,29,OffRoadTires,Wheels of Steel
Brazil,Brake Pad,Organic PPST,Online,Fem; Male,1274,Desktop,Bing,Forum,Products,593,121,Chrome,Neutral,5,North & Central America,Boomer; GenX; GenY; GenZ,274,30,180,1850,47,AttackTheTrack,Hit the Track
Brazil,Hat,Top Hat,Online,Male,731,Desktop,Google,Blogs,HomePage,453,69,Chrome,Positive,2,Europe,Baby Boomers (45 – 60s),204,14,69,465,50,GorgeousGlares,Fun with Colors
